radius,transport_cost,discount_rate,yield,breakeven_price
24 km,22,0.05,7.966101694915254,68.06918299758055
24 km,22,0.05,8.101694915254237,67.29815064615661
24 km,22,0.05,8.237288135593221,66.5525020758495
24 km,22,0.05,8.372881355932204,65.83100406652402
24 km,22,0.05,8.508474576271187,65.13250200968697
24 km,22,0.05,8.64406779661017,64.45591374286836
24 km,22,0.05,8.779661016949152,63.800223955333706
24 km,22,0.05,8.915254237288135,63.164479104302025
24 km,22,0.05,9.050847457627118,62.547782788132714
24 km,22,0.05,9.186440677966102,61.949291529267285
24 km,22,0.05,9.322033898305085,61.368210925205204
24 km,22,0.05,9.457627118644067,60.803792130578614
24 km,22,0.05,9.593220338983052,60.25532863756689
24 km,22,0.05,9.728813559322035,59.722153325545065
24 km,22,0.05,9.864406779661017,59.20363575405991
24 km,22,0.05,10.0,58.69917967603877
24 km,22,0.06,2.0,208.92494090773928
24 km,22,0.06,2.135593220338983,197.05669069137485
24 km,22,0.06,2.2711864406779663,186.605544978457
24 km,22,0.06,2.406779661016949,177.33199314868477
24 km,22,0.06,2.542372881355932,169.0476201807549
24 km,22,0.06,2.6779661016949152,161.60217105767873
24 km,22,0.06,2.8135593220338984,154.87435558501952
24 km,22,0.06,2.9491525423728815,148.7651898109956
24 km,22,0.06,3.084745762711864,143.19309355556723
24 km,22,0.06,3.2203389830508478,138.09022645849072
24 km,22,0.06,3.3559322033898304,133.39971225814767
24 km,22,0.06,3.4915254237288136,129.0735098403555
24 km,22,0.06,3.6271186440677967,125.07076180894036
24 km,22,0.06,3.7627118644067794,121.35650012213169
24 km,22,0.06,3.898305084745763,117.90062185701409
24 km,22,0.06,4.033898305084746,114.67707154249258
24 km,22,0.06,4.169491525423728,111.66318303704568
24 km,22,0.06,4.305084745762712,108.83914577603636
24 km,22,0.06,4.4406779661016955,106.1875688057757
24 km,22,0.06,4.576271186440678,103.6931223226416
24 km,22,0.06,4.711864406779661,101.34224110472385
24 km,22,0.06,4.847457627118644,99.12287771717916
24 km,22,0.06,4.983050847457627,97.02429601058924
24 km,22,0.06,5.118644067796611,95.03689744077231
24 km,22,0.06,5.254237288135593,93.15207428101046
24 km,22,0.06,5.389830508474576,91.36208499092214
24 km,22,0.06,5.525423728813559,89.65994793593016
24 km,22,0.06,5.661016949152542,88.03935038057855
24 km,22,0.06,5.796610169491526,86.49457025471706
24 km,22,0.06,5.932203389830509,85.02040864889496
24 km,22,0.06,6.067796610169491,83.61213136065152
24 km,22,0.06,6.203389830508475,82.26541810686678
24 km,22,0.06,6.338983050847458,80.97631825431348
24 km,22,0.06,6.47457627118644,79.74121211286189
24 km,22,0.06,6.610169491525424,78.55677699259805
24 km,22,0.06,6.745762711864407,77.41995735455588
24 km,22,0.06,6.88135593220339,76.32793849042669
24 km,22,0.06,7.016949152542373,75.27812325389672
24 km,22,0.06,7.1525423728813555,74.26811143865696
24 km,22,0.06,7.288135593220339,73.29568145840288
24 km,22,0.06,7.423728813559322,72.35877403450513
24 km,22,0.06,7.559322033898305,71.45547763926734
24 km,22,0.06,7.694915254237288,70.584015478223
24 km,22,0.06,7.830508474576271,69.74273382492042
24 km,22,0.06,7.966101694915254,68.93009154704944
24 km,22,0.06,8.101694915254237,68.14465068433731
24 km,22,0.06,8.237288135593221,67.38506795702311
24 km,22,0.06,8.372881355932204,66.65008709941951
24 km,22,0.06,8.508474576271187,65.93853192652041
24 km,22,0.06,8.64406779661017,65.2493000531632
24 km,22,0.06,8.779661016949152,64.58135719519932
24 km,22,0.06,8.915254237288135,63.93373199070959
24 km,22,0.06,9.050847457627118,63.305511286728915
24 km,22,0.06,9.186440677966102,62.69583584338236
24 km,22,0.06,9.322033898305085,62.10389641293316
24 km,22,0.06,9.457627118644067,61.52893015611692
24 km,22,0.06,9.593220338983052,60.970217362390876
24 km,22,0.06,9.728813559322035,60.427078444448156
24 km,22,0.06,9.864406779661017,59.89887118060694
24 km,22,0.06,10.0,59.38498818154787
24 km,22,0.07,2.0,212.452277368036
24 km,22,0.07,2.135593220338983,200.36006928117655
24 km,22,0.07,2.2711864406779663,189.7117069360317
24 km,22,0.07,2.406779661016949,180.26316006639613
24 km,22,0.07,2.542372881355932,171.82245819618834
24 km,22,0.07,2.6779661016949152,164.23651094574842
24 km,22,0.07,2.8135593220338984,157.3817393339051
24 km,22,0.07,2.9491525423728815,151.1572915484382
24 km,22,0.07,3.084745762711864,145.48004796389148
24 km,22,0.07,3.2203389830508478,140.28088804962238
24 km,22,0.07,3.3559322033898304,135.50186226983965
24 km,22,0.07,3.4915254237288136,131.09402295838953
24 km,22,0.07,3.6271186440677967,127.0157417263002
24 km,22,0.07,3.7627118644067794,123.23139067310022
24 km,22,0.07,3.898305084745763,119.71029882360106
24 km,22,0.07,4.033898305084746,116.42591903121114
24 km,22,0.07,4.169491525423728,113.35515743670018
24 km,22,0.07,4.305084745762712,110.47782964341832
24 km,22,0.07,4.4406779661016955,107.7762165245353
24 km,22,0.07,4.576271186440678,105.23469899788238
24 km,22,0.07,4.711864406779661,102.83945586125269
24 km,22,0.07,4.847457627118644,100.57821234065823
24 km,22,0.07,4.983050847457627,98.4400296919328
24 km,22,0.07,5.118644067796611,96.4151282431399
24 km,22,0.07,5.254237288135593,94.49473783686534
24 km,22,0.07,5.389830508474576,92.67097084725864
24 km,22,0.07,5.525423728813559,90.93671389395169
24 km,22,0.07,5.661016949152542,89.28553511804866
24 km,22,0.07,5.796610169491526,87.71160447201243
24 km,22,0.07,5.932203389830509,86.20962494122355
24 km,22,0.07,6.067796610169491,84.77477298722975
24 km,22,0.07,6.203389830508475,83.40264680171653
24 km,22,0.07,6.338983050847458,82.08922120167982
24 km,22,0.07,6.47457627118644,80.83080819222056
24 km,22,0.07,6.610169491525424,79.62402238314935
24 km,22,0.07,6.745762711864407,78.46575057645288
24 km,22,0.07,6.88135593220339,77.35312494933065
24 km,22,0.07,7.016949152542373,76.28349934644505
24 km,22,0.07,7.1525423728813555,75.25442826878732
24 km,22,0.07,7.288135593220339,74.26364820797266
24 km,22,0.07,7.423728813559322,73.30906102609187
24 km,22,0.07,7.559322033898305,72.38871912427858
24 km,22,0.07,7.694915254237288,71.5008121793574
24 km,22,0.07,7.830508474576271,70.6436552585027
24 km,22,0.07,7.966101694915254,69.81567814771965
24 km,22,0.07,8.101694915254237,69.01541575194194
24 km,22,0.07,8.237288135593221,68.241499443268
24 km,22,0.07,8.372881355932204,67.49264924985475
24 km,22,0.07,8.508474576271187,66.76766679168973
24 km,22,0.07,8.64406779661017,66.06542888123185
24 km,22,0.07,8.779661016949152,65.38488171704294
24 km,22,0.07,8.915254237288135,64.72503560727804
24 km,22,0.07,9.050847457627118,64.08496016746862
24 km,22,0.07,9.186440677966102,63.46377994359456
24 km,22,0.07,9.322033898305085,62.860670417142266
24 km,22,0.07,9.457627118644067,62.27485435381407
24 km,22,0.07,9.593220338983052,61.705598461887355
24 km,22,0.07,9.728813559322035,61.15221033001438
24 km,22,0.07,9.864406779661017,60.6140356175743
24 km,22,0.07,10.0,60.0904554736072
24 km,22,0.08,2.0,216.07751450667342
24 km,22,0.08,2.135593220338983,203.75513263323384
24 km,22,0.08,2.2711864406779663,192.90407993871244
24 km,22,0.08,2.406779661016949,183.27568106892585
24 km,22,0.08,2.542372881355932,174.67431141191645
24 km,22,0.08,2.6779661016949152,166.94396653030043
24 km,22,0.08,2.8135593220338984,159.95871513124976
24 km,22,0.08,2.9491525423728815,153.61578569992795
24 km,22,0.08,3.084745762711864,147.83047643839265
24 km,22,0.08,3.2203389830508478,142.53235111467086
24 km,22,0.08,3.3559322033898304,137.66235713023977
24 km,22,0.08,3.4915254237288136,133.1706151057644
24 km,22,0.08,3.6271186440677967,129.01470426068911
24 km,22,0.08,3.7627118644067794,125.15831852156516
24 km,22,0.08,3.898305084745763,121.57020309472811
24 km,22,0.08,4.033898305084746,118.22330551171201
24 km,22,0.08,4.169491525423728,115.09409232433931
24 km,22,0.08,4.305084745762712,112.16199492829715
