radius,transport_cost,discount_rate,price,yield,npv,annualized_npv
8 km,11,0.05,110.0,1.89,-1217.683556254553,-157.69559139517156
8 km,11,0.05,110.0,3.3933333333333335,-210.20060388683464,-27.221939863846828
8 km,11,0.05,110.0,4.896666666666667,797.2823484808843,103.25171166747798
8 km,11,0.05,110.0,6.4,1804.765300848602,233.72536319880263
8 km,11,0.05,120.0,1.89,-1089.7427660929602,-141.1266737445498
8 km,11,0.05,120.0,3.3933333333333335,19.506141059376375,2.526134507110779
8 km,11,0.05,120.0,4.896666666666667,1128.7550482117133,146.17894275877143
8 km,11,0.05,120.0,6.4,2238.003955364049,289.8317510104319
8 km,11,0.05,130.0,1.89,-961.8019759313669,-124.557756093928
8 km,11,0.05,130.0,3.3933333333333335,249.21288600558734,32.27420887806838
8 km,11,0.05,130.0,4.896666666666667,1460.2277479425416,189.10617385006475
8 km,11,0.05,130.0,6.4,2671.2426098794963,345.9381388220612
8 km,11,0.05,140.0,1.89,-833.8611857697742,-107.98883844330628
8 km,11,0.05,140.0,3.3933333333333335,478.9196309517983,62.02228324902598
8 km,11,0.05,140.0,4.896666666666667,1791.700447673371,232.03340494135824
