radius,transport_cost,discount_rate,price,yield,npv,annualized_npv
Farmgate,0,0.05,20,0.4,-2205.327496,-285.6
Farmgate,0,0.05,20,1.766666667,-1983.713703,-256.9
Farmgate,0,0.05,20,3.133333333,-1762.099911,-228.2
Farmgate,0,0.05,20,4.5,-1540.486118,-199.5
Farmgate,0,0.05,30,0.4,-2172.896209,-281.4
Farmgate,0,0.05,30,1.766666667,-1840.47552,-238.35
Farmgate,0,0.05,30,3.133333333,-1508.054832,-195.3
Farmgate,0,0.05,30,4.5,-1175.634143,-152.25
Farmgate,0,0.05,40,0.4,-2140.464922,-277.2
Farmgate,0,0.05,40,1.766666667,-1697.237337,-219.8
Farmgate,0,0.05,40,3.133333333,-1254.009752,-162.4
Farmgate,0,0.05,40,4.5,-810.7821676,-105
Farmgate,0,0.05,50,0.4,-2108.033636,-273
Farmgate,0,0.05,50,1.766666667,-1553.999154,-201.25
Farmgate,0,0.05,50,3.133333333,-999.9646733,-129.5
Farmgate,0,0.05,50,4.5,-445.9301922,-57.75
Farmgate,0,0.05,60,0.4,-2075.602349,-268.8
Farmgate,0,0.05,60,1.766666667,-1410.760972,-182.7
Farmgate,0,0.05,60,3.133333333,-745.9195942,-96.6
Farmgate,0,0.05,60,4.5,-81.07821676,-10.5
Farmgate,0,0.05,70,0.4,-2043.171062,-264.6
Farmgate,0,0.05,70,1.766666667,-1267.522789,-164.15
Farmgate,0,0.05,70,3.133333333,-491.874515,-63.7
Farmgate,0,0.05,70,4.5,283.7737586,36.75
Farmgate,0,0.05,80,0.4,-2010.739776,-260.4
Farmgate,0,0.05,80,1.766666667,-1124.284606,-145.6
Farmgate,0,0.05,80,3.133333333,-237.8294358,-30.8
Farmgate,0,0.05,80,4.5,648.6257341,84
Farmgate,0,0.05,90,0.4,-1978.308489,-256.2
Farmgate,0,0.05,90,1.766666667,-981.0464228,-127.05
Farmgate,0,0.05,90,3.133333333,16.21564335,2.1
Farmgate,0,0.05,90,4.5,1013.477709,131.25
Farmgate,0,0.05,100,0.4,-1945.877202,-252
Farmgate,0,0.05,100,1.766666667,-837.8082398,-108.5
Farmgate,0,0.05,100,3.133333333,270.2607225,35
Farmgate,0,0.05,100,4.5,1378.329685,178.5
Farmgate,0,0.05,110,0.4,-1913.445915,-247.8
Farmgate,0,0.05,110,1.766666667,-694.5700569,-89.95
Farmgate,0,0.05,110,3.133333333,524.3058017,67.9
Farmgate,0,0.05,110,4.5,1743.18166,225.75
Farmgate,0,0.05,120,0.4,-1881.014629,-243.6
Farmgate,0,0.05,120,1.766666667,-551.3318739,-71.4
Farmgate,0,0.05,120,3.133333333,778.3508809,100.8
Farmgate,0,0.05,120,4.5,2108.033636,273
Farmgate,0,0.05,130,0.4,-1848.583342,-239.4
Farmgate,0,0.05,130,1.766666667,-408.093691,-52.85
Farmgate,0,0.05,130,3.133333333,1032.39596,133.7
Farmgate,0,0.05,130,4.5,2472.885611,320.25
Farmgate,0,0.05,140,0.4,-1816.152055,-235.2
Farmgate,0,0.05,140,1.766666667,-264.8555081,-34.3
Farmgate,0,0.05,140,3.133333333,1286.441039,166.6
Farmgate,0,0.05,140,4.5,2837.737586,367.5
Farmgate,0,0.06,20,0.4,-2122.060299,-288.32
Farmgate,0,0.06,20,1.766666667,-1908.814043,-259.3466667
Farmgate,0,0.06,20,3.133333333,-1695.567788,-230.3733333
Farmgate,0,0.06,20,4.5,-1482.321532,-201.4
Farmgate,0,0.06,30,0.4,-2090.85353,-284.08
Farmgate,0,0.06,30,1.766666667,-1770.984146,-240.62
Farmgate,0,0.06,30,3.133333333,-1451.114763,-197.16
Farmgate,0,0.06,30,4.5,-1131.24538,-153.7
Farmgate,0,0.06,40,0.4,-2059.64676,-279.84
Farmgate,0,0.06,40,1.766666667,-1633.154249,-221.8933333
Farmgate,0,0.06,40,3.133333333,-1206.661738,-163.9466667
Farmgate,0,0.06,40,4.5,-780.1692274,-106
Farmgate,0,0.06,50,0.4,-2028.439991,-275.6
Farmgate,0,0.06,50,1.766666667,-1495.324353,-203.1666667
Farmgate,0,0.06,50,3.133333333,-962.2087139,-130.7333333
Farmgate,0,0.06,50,4.5,-429.0930751,-58.3
Farmgate,0,0.06,60,0.4,-1997.233222,-271.36
Farmgate,0,0.06,60,1.766666667,-1357.494456,-184.44
Farmgate,0,0.06,60,3.133333333,-717.7556893,-97.52
Farmgate,0,0.06,60,4.5,-78.01692274,-10.6
Farmgate,0,0.06,70,0.4,-1966.026453,-267.12
Farmgate,0,0.06,70,1.766666667,-1219.664559,-165.7133333
Farmgate,0,0.06,70,3.133333333,-473.3026647,-64.30666667
Farmgate,0,0.06,70,4.5,273.0592296,37.1
Farmgate,0,0.06,80,0.4,-1934.819684,-262.88
Farmgate,0,0.06,80,1.766666667,-1081.834662,-146.9866667
Farmgate,0,0.06,80,3.133333333,-228.8496401,-31.09333333
Farmgate,0,0.06,80,4.5,624.135382,84.8
Farmgate,0,0.06,90,0.4,-1903.612915,-258.64
Farmgate,0,0.06,90,1.766666667,-944.0047652,-128.26
Farmgate,0,0.06,90,3.133333333,15.60338455,2.12
Farmgate,0,0.06,90,4.5,975.2115343,132.5
Farmgate,0,0.06,100,0.4,-1872.406146,-254.4
Farmgate,0,0.06,100,1.766666667,-806.1748684,-109.5333333
Farmgate,0,0.06,100,3.133333333,260.0564091,35.33333333
Farmgate,0,0.06,100,4.5,1326.287687,180.2
Farmgate,0,0.06,110,0.4,-1841.199377,-250.16
Farmgate,0,0.06,110,1.766666667,-668.3449715,-90.80666667
Farmgate,0,0.06,110,3.133333333,504.5094338,68.54666667
Farmgate,0,0.06,110,4.5,1677.363839,227.9
Farmgate,0,0.06,120,0.4,-1809.992608,-245.92
Farmgate,0,0.06,120,1.766666667,-530.5150747,-72.08
Farmgate,0,0.06,120,3.133333333,748.9624584,101.76
Farmgate,0,0.06,120,4.5,2028.439991,275.6
Farmgate,0,0.06,130,0.4,-1778.785839,-241.68
Farmgate,0,0.06,130,1.766666667,-392.6851778,-53.35333333
Farmgate,0,0.06,130,3.133333333,993.415483,134.9733333
Farmgate,0,0.06,130,4.5,2379.516144,323.3
Farmgate,0,0.06,140,0.4,-1747.579069,-237.44
Farmgate,0,0.06,140,1.766666667,-254.855281,-34.62666667
Farmgate,0,0.06,140,3.133333333,1237.868508,168.1866667
Farmgate,0,0.06,140,4.5,2730.592296,371
Farmgate,0,0.07,20,0.4,-2044.143172,-291.04
Farmgate,0,0.07,20,1.766666667,-1838.726824,-261.7933333
Farmgate,0,0.07,20,3.133333333,-1633.310475,-232.5466667
Farmgate,0,0.07,20,4.5,-1427.894127,-203.3
Farmgate,0,0.07,30,0.4,-2014.082243,-286.76
Farmgate,0,0.07,30,1.766666667,-1705.95772,-242.89
Farmgate,0,0.07,30,3.133333333,-1397.833198,-199.02
Farmgate,0,0.07,30,4.5,-1089.708676,-155.15
Farmgate,0,0.07,40,0.4,-1984.021314,-282.48
Farmgate,0,0.07,40,1.766666667,-1573.188617,-223.9866667
Farmgate,0,0.07,40,3.133333333,-1162.355921,-165.4933333
Farmgate,0,0.07,40,4.5,-751.5232249,-107
Farmgate,0,0.07,50,0.4,-1953.960385,-278.2
Farmgate,0,0.07,50,1.766666667,-1440.419514,-205.0833333
Farmgate,0,0.07,50,3.133333333,-926.878644,-131.9666667
Farmgate,0,0.07,50,4.5,-413.3377737,-58.85
Farmgate,0,0.07,60,0.4,-1923.899456,-273.92
Farmgate,0,0.07,60,1.766666667,-1307.650411,-186.18
Farmgate,0,0.07,60,3.133333333,-691.4013669,-98.44
Farmgate,0,0.07,60,4.5,-75.15232249,-10.7
Farmgate,0,0.07,70,0.4,-1893.838527,-269.64
Farmgate,0,0.07,70,1.766666667,-1174.881308,-167.2766667
Farmgate,0,0.07,70,3.133333333,-455.9240898,-64.91333333
Farmgate,0,0.07,70,4.5,263.0331287,37.45
Farmgate,0,0.07,80,0.4,-1863.777598,-265.36
Farmgate,0,0.07,80,1.766666667,-1042.112205,-148.3733333
Farmgate,0,0.07,80,3.133333333,-220.4468126,-31.38666667
Farmgate,0,0.07,80,4.5,601.2185799,85.6
Farmgate,0,0.07,90,0.4,-1833.716669,-261.08
Farmgate,0,0.07,90,1.766666667,-909.3431021,-129.47
Farmgate,0,0.07,90,3.133333333,15.0304645,2.14
Farmgate,0,0.07,90,4.5,939.4040311,133.75
Farmgate,0,0.07,100,0.4,-1803.65574,-256.8
Farmgate,0,0.07,100,1.766666667,-776.573999,-110.5666667
Farmgate,0,0.07,100,3.133333333,250.5077416,35.66666667
Farmgate,0,0.07,100,4.5,1277.589482,181.9
Farmgate,0,0.07,110,0.4,-1773.594811,-252.52
Farmgate,0,0.07,110,1.766666667,-643.804896,-91.66333333
Farmgate,0,0.07,110,3.133333333,485.9850188,69.19333333
Farmgate,0,0.07,110,4.5,1615.774933,230.05
Farmgate,0,0.07,120,0.4,-1743.533882,-248.24
Farmgate,0,0.07,120,1.766666667,-511.0357929,-72.76
Farmgate,0,0.07,120,3.133333333,721.4622959,102.72
Farmgate,0,0.07,120,4.5,1953.960385,278.2
Farmgate,0,0.07,130,0.4,-1713.472953,-243.96
Farmgate,0,0.07,130,1.766666667,-378.2666899,-53.85666667
Farmgate,0,0.07,130,3.133333333,956.939573,136.2466667
Farmgate,0,0.07,130,4.5,2292.145836,326.35
Farmgate,0,0.07,140,0.4,-1683.412024,-239.68
Farmgate,0,0.07,140,1.766666667,-245.4975868,-34.95333333
Farmgate,0,0.07,140,3.133333333,1192.41685,169.7733333
Farmgate,0,0.07,140,4.5,2630.331287,374.5
Farmgate,0,0.08,20,0.4,-1971.153512,-293.76
Farmgate,0,0.08,20,1.766666667,-1773.071909,-264.24
Farmgate,0,0.08,20,3.133333333,-1574.990306,-234.72
Farmgate,0,0.08,20,4.5,-1376.908703,-205.2
Farmgate,0,0.08,30,0.4,-1942.16596,-289.44
Farmgate,0,0.08,30,1.766666667,-1645.043556,-245.16
Farmgate,0,0.08,30,3.133333333,-1347.921151,-200.88
Farmgate,0,0.08,30,4.5,-1050.798747,-156.6
Farmgate,0,0.08,40,0.4,-1913.178408,-285.12
Farmgate,0,0.08,40,1.766666667,-1517.015203,-226.08
Farmgate,0,0.08,40,3.133333333,-1120.851997,-167.04
Farmgate,0,0.08,40,4.5,-724.6887911,-108
Farmgate,0,0.08,50,0.4,-1884.190857,-280.8
Farmgate,0,0.08,50,1.766666667,-1388.98685,-207
Farmgate,0,0.08,50,3.133333333,-893.7828423,-133.2
Farmgate,0,0.08,50,4.5,-398.5788351,-59.4
Farmgate,0,0.08,60,0.4,-1855.203305,-276.48
Farmgate,0,0.08,60,1.766666667,-1260.958496,-187.92
Farmgate,0,0.08,60,3.133333333,-666.7136878,-99.36
Farmgate,0,0.08,60,4.5,-72.46887911,-10.8
Farmgate,0,0.08,70,0.4,-1826.215754,-272.16
Farmgate,0,0.08,70,1.766666667,-1132.930143,-168.84
Farmgate,0,0.08,70,3.133333333,-439.6445333,-65.52
Farmgate,0,0.08,70,4.5,253.6410769,37.8
Farmgate,0,0.08,80,0.4,-1797.228202,-267.84
Farmgate,0,0.08,80,1.766666667,-1004.90179,-149.76
Farmgate,0,0.08,80,3.133333333,-212.5753787,-31.68
Farmgate,0,0.08,80,4.5,579.7510329,86.4
Farmgate,0,0.08,90,0.4,-1768.24065,-263.52
Farmgate,0,0.08,90,1.766666667,-876.8734372,-130.68
Farmgate,0,0.08,90,3.133333333,14.49377582,2.16
Farmgate,0,0.08,90,4.5,905.8609889,135
Farmgate,0,0.08,100,0.4,-1739.253099,-259.2
Farmgate,0,0.08,100,1.766666667,-748.8450841,-111.6
Farmgate,0,0.08,100,3.133333333,241.5629304,36
Farmgate,0,0.08,100,4.5,1231.970945,183.6
Farmgate,0,0.08,110,0.4,-1710.265547,-254.88
Farmgate,0,0.08,110,1.766666667,-620.816731,-92.52
Farmgate,0,0.08,110,3.133333333,468.6320849,69.84
Farmgate,0,0.08,110,4.5,1558.080901,232.2
Farmgate,0,0.08,120,0.4,-1681.277995,-250.56
Farmgate,0,0.08,120,1.766666667,-492.7883779,-73.44
Farmgate,0,0.08,120,3.133333333,695.7012394,103.68
Farmgate,0,0.08,120,4.5,1884.190857,280.8
Farmgate,0,0.08,130,0.4,-1652.290444,-246.24
Farmgate,0,0.08,130,1.766666667,-364.7600248,-54.36
Farmgate,0,0.08,130,3.133333333,922.770394,137.52
Farmgate,0,0.08,130,4.5,2210.300813,329.4
Farmgate,0,0.08,140,0.4,-1623.302892,-241.92
Farmgate,0,0.08,140,1.766666667,-236.7316718,-35.28
Farmgate,0,0.08,140,3.133333333,1149.839549,171.36
Farmgate,0,0.08,140,4.5,2536.410769,378
Farmgate,0,0.09,20,0.4,-1902.707155,-296.48
Farmgate,0,0.09,20,1.766666667,-1711.50374,-266.6866667
Farmgate,0,0.09,20,3.133333333,-1520.300325,-236.8933333
Farmgate,0,0.09,20,4.5,-1329.09691,-207.1
Farmgate,0,0.09,30,0.4,-1874.726168,-292.12
Farmgate,0,0.09,30,1.766666667,-1587.921045,-247.43
Farmgate,0,0.09,30,3.133333333,-1301.115922,-202.74
Farmgate,0,0.09,30,4.5,-1014.3108,-158.05
Farmgate,0,0.09,40,0.4,-1846.74518,-287.76
Farmgate,0,0.09,40,1.766666667,-1464.33835,-228.1733333
Farmgate,0,0.09,40,3.133333333,-1081.93152,-168.5866667
Farmgate,0,0.09,40,4.5,-699.5246894,-109
Farmgate,0,0.09,50,0.4,-1818.764193,-283.4
Farmgate,0,0.09,50,1.766666667,-1340.755655,-208.9166667
Farmgate,0,0.09,50,3.133333333,-862.747117,-134.4333333
Farmgate,0,0.09,50,4.5,-384.7385792,-59.95
Farmgate,0,0.09,60,0.4,-1790.783205,-279.04
Farmgate,0,0.09,60,1.766666667,-1217.17296,-189.66
Farmgate,0,0.09,60,3.133333333,-643.5627143,-100.28
Farmgate,0,0.09,60,4.5,-69.95246894,-10.9
Farmgate,0,0.09,70,0.4,-1762.802217,-274.68
Farmgate,0,0.09,70,1.766666667,-1093.590264,-170.4033333
Farmgate,0,0.09,70,3.133333333,-424.3783116,-66.12666667
Farmgate,0,0.09,70,4.5,244.8336413,38.15
Farmgate,0,0.09,80,0.4,-1734.82123,-270.32
Farmgate,0,0.09,80,1.766666667,-970.0075693,-151.1466667
Farmgate,0,0.09,80,3.133333333,-205.1939089,-31.97333333
Farmgate,0,0.09,80,4.5,559.6197515,87.2
Farmgate,0,0.09,90,0.4,-1706.840242,-265.96
Farmgate,0,0.09,90,1.766666667,-846.4248742,-131.89
Farmgate,0,0.09,90,3.133333333,13.99049379,2.18
Farmgate,0,0.09,90,4.5,874.4058618,136.25
Farmgate,0,0.09,100,0.4,-1678.859255,-261.6
Farmgate,0,0.09,100,1.766666667,-722.8421791,-112.6333333
Farmgate,0,0.09,100,3.133333333,233.1748965,36.33333333
Farmgate,0,0.09,100,4.5,1189.191972,185.3
Farmgate,0,0.09,110,0.4,-1650.878267,-257.24
Farmgate,0,0.09,110,1.766666667,-599.2594839,-93.37666667
Farmgate,0,0.09,110,3.133333333,452.3592992,70.48666667
Farmgate,0,0.09,110,4.5,1503.978082,234.35
Farmgate,0,0.09,120,0.4,-1622.897279,-252.88
Farmgate,0,0.09,120,1.766666667,-475.6767888,-74.12
Farmgate,0,0.09,120,3.133333333,671.5437018,104.64
Farmgate,0,0.09,120,4.5,1818.764193,283.4
Farmgate,0,0.09,130,0.4,-1594.916292,-248.52
Farmgate,0,0.09,130,1.766666667,-352.0940937,-54.86333333
Farmgate,0,0.09,130,3.133333333,890.7281045,138.7933333
Farmgate,0,0.09,130,4.5,2133.550303,332.45
Farmgate,0,0.09,140,0.4,-1566.935304,-244.16
Farmgate,0,0.09,140,1.766666667,-228.5113985,-35.60666667
Farmgate,0,0.09,140,3.133333333,1109.912507,172.9466667
Farmgate,0,0.09,140,4.5,2448.336413,381.5
8 km,11,0.05,20,0.4,-2241.001911,-290.22
8 km,11,0.05,20,1.766666667,-2141.275705,-277.305
8 km,11,0.05,20,3.133333333,-2041.549498,-264.39
8 km,11,0.05,20,4.5,-1941.823291,-251.475
8 km,11,0.05,30,0.4,-2208.570624,-286.02
8 km,11,0.05,30,1.766666667,-1998.037522,-258.755
8 km,11,0.05,30,3.133333333,-1787.504419,-231.49
8 km,11,0.05,30,4.5,-1576.971316,-204.225
8 km,11,0.05,40,0.4,-2176.139338,-281.82
8 km,11,0.05,40,1.766666667,-1854.799339,-240.205
8 km,11,0.05,40,3.133333333,-1533.45934,-198.59
8 km,11,0.05,40,4.5,-1212.119341,-156.975
8 km,11,0.05,50,0.4,-2143.708051,-277.62
8 km,11,0.05,50,1.766666667,-1711.561156,-221.655
8 km,11,0.05,50,3.133333333,-1279.41426,-165.69
8 km,11,0.05,50,4.5,-847.2673651,-109.725
8 km,11,0.05,60,0.4,-2111.276764,-273.42
8 km,11,0.05,60,1.766666667,-1568.322973,-203.105
8 km,11,0.05,60,3.133333333,-1025.369181,-132.79
8 km,11,0.05,60,4.5,-482.4153897,-62.475
8 km,11,0.05,70,0.4,-2078.845478,-269.22
8 km,11,0.05,70,1.766666667,-1425.08479,-184.555
8 km,11,0.05,70,3.133333333,-771.3241021,-99.89
8 km,11,0.05,70,4.5,-117.5634143,-15.225
8 km,11,0.05,80,0.4,-2046.414191,-265.02
8 km,11,0.05,80,1.766666667,-1281.846607,-166.005
8 km,11,0.05,80,3.133333333,-517.2790229,-66.99
8 km,11,0.05,80,4.5,247.2885611,32.025
8 km,11,0.05,90,0.4,-2013.982904,-260.82
8 km,11,0.05,90,1.766666667,-1138.608424,-147.455
8 km,11,0.05,90,3.133333333,-263.2339437,-34.09
8 km,11,0.05,90,4.5,612.1405365,79.275
8 km,11,0.05,100,0.4,-1981.551618,-256.62
8 km,11,0.05,100,1.766666667,-995.370241,-128.905
8 km,11,0.05,100,3.133333333,-9.188864566,-1.19
8 km,11,0.05,100,4.5,976.9925119,126.525
8 km,11,0.05,110,0.4,-1949.120331,-252.42
8 km,11,0.05,110,1.766666667,-852.1320581,-110.355
8 km,11,0.05,110,3.133333333,244.8562146,31.71
8 km,11,0.05,110,4.5,1341.844487,173.775
8 km,11,0.05,120,0.4,-1916.689044,-248.22
8 km,11,0.05,120,1.766666667,-708.8938752,-91.805
8 km,11,0.05,120,3.133333333,498.9012938,64.61
8 km,11,0.05,120,4.5,1706.696463,221.025
8 km,11,0.05,130,0.4,-1884.257757,-244.02
8 km,11,0.05,130,1.766666667,-565.6556922,-73.255
8 km,11,0.05,130,3.133333333,752.9463729,97.51
8 km,11,0.05,130,4.5,2071.548438,268.275
8 km,11,0.05,140,0.4,-1851.826471,-239.82
8 km,11,0.05,140,1.766666667,-422.4175093,-54.705
8 km,11,0.05,140,3.133333333,1006.991452,130.41
8 km,11,0.05,140,4.5,2436.400414,315.525
8 km,11,0.06,20,0.4,-2156.387745,-292.984
8 km,11,0.06,20,1.766666667,-2060.42693,-279.946
8 km,11,0.06,20,3.133333333,-1964.466115,-266.908
8 km,11,0.06,20,4.5,-1868.5053,-253.87
8 km,11,0.06,30,0.4,-2125.180976,-288.744
8 km,11,0.06,30,1.766666667,-1922.597033,-261.2193333
8 km,11,0.06,30,3.133333333,-1720.01309,-233.6946667
8 km,11,0.06,30,4.5,-1517.429147,-206.17
8 km,11,0.06,40,0.4,-2093.974206,-284.504
8 km,11,0.06,40,1.766666667,-1784.767136,-242.4926667
8 km,11,0.06,40,3.133333333,-1475.560066,-200.4813333
8 km,11,0.06,40,4.5,-1166.352995,-158.47
8 km,11,0.06,50,0.4,-2062.767437,-280.264
8 km,11,0.06,50,1.766666667,-1646.937239,-223.766
8 km,11,0.06,50,3.133333333,-1231.107041,-167.268
8 km,11,0.06,50,4.5,-815.2768427,-110.77
8 km,11,0.06,60,0.4,-2031.560668,-276.024
8 km,11,0.06,60,1.766666667,-1509.107342,-205.0393333
8 km,11,0.06,60,3.133333333,-986.6540163,-134.0546667
8 km,11,0.06,60,4.5,-464.2006903,-63.07
8 km,11,0.06,70,0.4,-2000.353899,-271.784
8 km,11,0.06,70,1.766666667,-1371.277445,-186.3126667
8 km,11,0.06,70,3.133333333,-742.2009917,-100.8413333
8 km,11,0.06,70,4.5,-113.124538,-15.37
8 km,11,0.06,80,0.4,-1969.14713,-267.544
8 km,11,0.06,80,1.766666667,-1233.447549,-167.586
8 km,11,0.06,80,3.133333333,-497.7479671,-67.628
8 km,11,0.06,80,4.5,237.9516144,32.33
8 km,11,0.06,90,0.4,-1937.940361,-263.304
8 km,11,0.06,90,1.766666667,-1095.617652,-148.8593333
8 km,11,0.06,90,3.133333333,-253.2949425,-34.41466667
8 km,11,0.06,90,4.5,589.0277667,80.03
8 km,11,0.06,100,0.4,-1906.733592,-259.064
8 km,11,0.06,100,1.766666667,-957.7877549,-130.1326667
8 km,11,0.06,100,3.133333333,-8.841917911,-1.201333333
8 km,11,0.06,100,4.5,940.1039191,127.73
8 km,11,0.06,110,0.4,-1875.526823,-254.824
8 km,11,0.06,110,1.766666667,-819.957858,-111.406
8 km,11,0.06,110,3.133333333,235.6111067,32.012
8 km,11,0.06,110,4.5,1291.180071,175.43
8 km,11,0.06,120,0.4,-1844.320054,-250.584
8 km,11,0.06,120,1.766666667,-682.1279612,-92.67933333
8 km,11,0.06,120,3.133333333,480.0641313,65.22533333
8 km,11,0.06,120,4.5,1642.256224,223.13
8 km,11,0.06,130,0.4,-1813.113285,-246.344
8 km,11,0.06,130,1.766666667,-544.2980644,-73.95266667
8 km,11,0.06,130,3.133333333,724.5171559,98.43866667
8 km,11,0.06,130,4.5,1993.332376,270.83
8 km,11,0.06,140,0.4,-1781.906515,-242.104
8 km,11,0.06,140,1.766666667,-406.4681675,-55.226
8 km,11,0.06,140,3.133333333,968.9701805,131.652
8 km,11,0.06,140,4.5,2344.408528,318.53
8 km,11,0.07,20,0.4,-2077.210194,-295.748
8 km,11,0.07,20,1.766666667,-1984.772837,-282.587
8 km,11,0.07,20,3.133333333,-1892.33548,-269.426
8 km,11,0.07,20,4.5,-1799.898124,-256.265
8 km,11,0.07,30,0.4,-2047.149265,-291.468
8 km,11,0.07,30,1.766666667,-1852.003734,-263.6836667
8 km,11,0.07,30,3.133333333,-1656.858203,-235.8993333
8 km,11,0.07,30,4.5,-1461.712672,-208.115
8 km,11,0.07,40,0.4,-2017.088336,-287.188
8 km,11,0.07,40,1.766666667,-1719.234631,-244.7803333
8 km,11,0.07,40,3.133333333,-1421.380926,-202.3726667
8 km,11,0.07,40,4.5,-1123.527221,-159.965
8 km,11,0.07,50,0.4,-1987.027407,-282.908
8 km,11,0.07,50,1.766666667,-1586.465528,-225.877
8 km,11,0.07,50,3.133333333,-1185.903649,-168.846
8 km,11,0.07,50,4.5,-785.34177,-111.815
8 km,11,0.07,60,0.4,-1956.966478,-278.628
8 km,11,0.07,60,1.766666667,-1453.696425,-206.9736667
8 km,11,0.07,60,3.133333333,-950.4263717,-135.3193333
8 km,11,0.07,60,4.5,-447.1563188,-63.665
8 km,11,0.07,70,0.4,-1926.905549,-274.348
8 km,11,0.07,70,1.766666667,-1320.927322,-188.0703333
8 km,11,0.07,70,3.133333333,-714.9490946,-101.7926667
8 km,11,0.07,70,4.5,-108.9708676,-15.515
8 km,11,0.07,80,0.4,-1896.84462,-270.068
8 km,11,0.07,80,1.766666667,-1188.158219,-169.167
8 km,11,0.07,80,3.133333333,-479.4718175,-68.266
8 km,11,0.07,80,4.5,229.2145836,32.635
8 km,11,0.07,90,0.4,-1866.783691,-265.788
8 km,11,0.07,90,1.766666667,-1055.389115,-150.2636667
8 km,11,0.07,90,3.133333333,-243.9945403,-34.73933333
8 km,11,0.07,90,4.5,567.4000348,80.785
8 km,11,0.07,100,0.4,-1836.722762,-261.508
8 km,11,0.07,100,1.766666667,-922.6200124,-131.3603333
8 km,11,0.07,100,3.133333333,-8.517263215,-1.212666667
8 km,11,0.07,100,4.5,905.585486,128.935
8 km,11,0.07,110,0.4,-1806.661833,-257.228
8 km,11,0.07,110,1.766666667,-789.8509093,-112.457
8 km,11,0.07,110,3.133333333,226.9600139,32.314
8 km,11,0.07,110,4.5,1243.770937,177.085
8 km,11,0.07,120,0.4,-1776.600904,-252.948
8 km,11,0.07,120,1.766666667,-657.0818063,-93.55366667
8 km,11,0.07,120,3.133333333,462.437291,65.84066667
8 km,11,0.07,120,4.5,1581.956388,225.235
8 km,11,0.07,130,0.4,-1746.539975,-248.668
8 km,11,0.07,130,1.766666667,-524.3127032,-74.65033333
8 km,11,0.07,130,3.133333333,697.9145682,99.36733333
8 km,11,0.07,130,4.5,1920.14184,273.385
8 km,11,0.07,140,0.4,-1716.479046,-244.388
8 km,11,0.07,140,1.766666667,-391.5436002,-55.747
8 km,11,0.07,140,3.133333333,933.3918453,132.894
8 km,11,0.07,140,4.5,2258.327291,321.535
8 km,11,0.08,20,0.4,-2003.039819,-298.512
8 km,11,0.08,20,1.766666667,-1913.903097,-285.228
8 km,11,0.08,20,3.133333333,-1824.766376,-271.944
8 km,11,0.08,20,4.5,-1735.629655,-258.66
8 km,11,0.08,30,0.4,-1974.052267,-294.192
8 km,11,0.08,30,1.766666667,-1785.874744,-266.148
8 km,11,0.08,30,3.133333333,-1597.697221,-238.104
8 km,11,0.08,30,4.5,-1409.519699,-210.06
8 km,11,0.08,40,0.4,-1945.064715,-289.872
8 km,11,0.08,40,1.766666667,-1657.846391,-247.068
8 km,11,0.08,40,3.133333333,-1370.628067,-204.264
8 km,11,0.08,40,4.5,-1083.409743,-161.46
8 km,11,0.08,50,0.4,-1916.077164,-285.552
8 km,11,0.08,50,1.766666667,-1529.818038,-227.988
8 km,11,0.08,50,3.133333333,-1143.558912,-170.424
8 km,11,0.08,50,4.5,-757.2997867,-112.86
8 km,11,0.08,60,0.4,-1887.089612,-281.232
8 km,11,0.08,60,1.766666667,-1401.789685,-208.908
8 km,11,0.08,60,3.133333333,-916.4897578,-136.584
8 km,11,0.08,60,4.5,-431.1898307,-64.26
8 km,11,0.08,70,0.4,-1858.10206,-276.912
8 km,11,0.08,70,1.766666667,-1273.761332,-189.828
8 km,11,0.08,70,3.133333333,-689.4206033,-102.744
8 km,11,0.08,70,4.5,-105.0798747,-15.66
8 km,11,0.08,80,0.4,-1829.114509,-272.592
8 km,11,0.08,80,1.766666667,-1145.732979,-170.748
8 km,11,0.08,80,3.133333333,-462.3514487,-68.904
8 km,11,0.08,80,4.5,221.0300813,32.94
8 km,11,0.08,90,0.4,-1800.126957,-268.272
8 km,11,0.08,90,1.766666667,-1017.704626,-151.668
8 km,11,0.08,90,3.133333333,-235.2822942,-35.064
8 km,11,0.08,90,4.5,547.1400373,81.54
8 km,11,0.08,100,0.4,-1771.139405,-263.952
8 km,11,0.08,100,1.766666667,-889.6762725,-132.588
8 km,11,0.08,100,3.133333333,-8.213139632,-1.224
8 km,11,0.08,100,4.5,873.2499933,130.14
8 km,11,0.08,110,0.4,-1742.151854,-259.632
8 km,11,0.08,110,1.766666667,-761.6479194,-113.508
8 km,11,0.08,110,3.133333333,218.8560149,32.616
8 km,11,0.08,110,4.5,1199.359949,178.74
8 km,11,0.08,120,0.4,-1713.164302,-255.312
8 km,11,0.08,120,1.766666667,-633.6195663,-94.428
8 km,11,0.08,120,3.133333333,445.9251694,66.456
8 km,11,0.08,120,4.5,1525.469905,227.34
8 km,11,0.08,130,0.4,-1684.17675,-250.992
8 km,11,0.08,130,1.766666667,-505.5912132,-75.348
8 km,11,0.08,130,3.133333333,672.994324,100.296
8 km,11,0.08,130,4.5,1851.579861,275.94
8 km,11,0.08,140,0.4,-1655.189199,-246.672
8 km,11,0.08,140,1.766666667,-377.5628602,-56.268
8 km,11,0.08,140,3.133333333,900.0634785,134.136
