radius,transport_cost,discount_rate,yield,breakeven_price
8 km,11,0.07,10.0,38.99999999999999
8 km,11,0.08,1.0,291.0
8 km,11,0.08,1.152542372881356,253.9411764705882
8 km,11,0.08,1.305084745762712,225.54545454545453
8 km,11,0.08,1.457627118644068,203.09302325581393
8 km,11,0.08,1.6101694915254239,184.89473684210526
8 km,11,0.08,1.7627118644067798,169.8461538461538
8 km,11,0.08,1.9152542372881356,157.19469026548674
8 km,11,0.08,2.0677966101694913,146.40983606557378
8 km,11,0.08,2.2203389830508478,137.10687022900763
8 km,11,0.08,2.3728813559322033,129.00000000000003
8 km,11,0.08,2.5254237288135597,121.87248322147647
8 km,11,0.08,2.6779661016949152,115.55696202531645
8 km,11,0.08,2.830508474576271,109.92215568862275
8 km,11,0.08,2.983050847457627,104.86363636363637
8 km,11,0.08,3.135593220338983,100.29729729729728
8 km,11,0.08,3.288135593220339,96.15463917525773
8 km,11,0.08,3.440677966101695,92.37931034482756
8 km,11,0.08,3.593220338983051,88.92452830188682
8 km,11,0.08,3.745762711864407,85.75113122171946
8 km,11,0.08,3.898305084745763,82.82608695652173
8 km,11,0.08,4.050847457627119,80.1213389121339
8 km,11,0.08,4.203389830508475,77.61290322580645
8 km,11,0.08,4.3559322033898304,75.28015564202333
8 km,11,0.08,4.508474576271187,73.10526315789474
8 km,11,0.08,4.661016949152542,71.0727272727273
8 km,11,0.08,4.813559322033898,69.16901408450704
8 km,11,0.08,4.966101694915254,67.38225255972696
8 km,11,0.08,5.118644067796611,65.70198675496688
8 km,11,0.08,5.271186440677966,64.11897106109322
8 km,11,0.08,5.423728813559323,62.624999999999986
8 km,11,0.08,5.576271186440678,61.21276595744681
8 km,11,0.08,5.728813559322035,59.87573964497041
8 km,11,0.08,5.88135593220339,58.608069164265125
8 km,11,0.08,6.033898305084746,57.40449438202248
8 km,11,0.08,6.186440677966102,56.26027397260274
8 km,11,0.08,6.338983050847458,55.17112299465239
8 km,11,0.08,6.491525423728814,54.1331592689295
8 km,11,0.08,6.6440677966101696,53.142857142857146
8 km,11,0.08,6.796610169491526,52.19700748129678
8 km,11,0.08,6.9491525423728815,51.29268292682927
8 km,11,0.08,7.101694915254238,50.42720763723148
8 km,11,0.08,7.254237288135593,49.5981308411215
8 km,11,0.08,7.40677966101695,48.80320366132722
8 km,11,0.08,7.559322033898305,48.04035874439463
8 km,11,0.08,7.711864406779662,47.30769230769231
8 km,11,0.08,7.864406779661017,46.603448275862064
8 km,11,0.08,8.016949152542374,45.92600422832981
8 km,11,0.08,8.16949152542373,45.273858921161825
8 km,11,0.08,8.322033898305085,44.645621181262726
8 km,11,0.08,8.474576271186441,44.039999999999985
8 km,11,0.08,8.627118644067796,43.45579567779962
8 km,11,0.08,8.779661016949152,42.89189189189189
8 km,11,0.08,8.932203389830509,42.3472485768501
8 km,11,0.08,9.084745762711865,41.82089552238806
8 km,11,0.08,9.237288135593221,41.31192660550458
8 km,11,0.08,9.389830508474576,40.819494584837535
8 km,11,0.08,9.542372881355933,40.34280639431618
8 km,11,0.08,9.694915254237289,39.88111888111889
8 km,11,0.08,9.847457627118645,39.433734939759034
8 km,11,0.08,10.0,39.00000000000001
8 km,11,0.09,1.0,291.0
8 km,11,0.09,1.152542372881356,253.9411764705882
8 km,11,0.09,1.305084745762712,225.5454545454545
8 km,11,0.09,1.457627118644068,203.093023255814
8 km,11,0.09,1.6101694915254239,184.89473684210523
8 km,11,0.09,1.7627118644067798,169.8461538461538
8 km,11,0.09,1.9152542372881356,157.1946902654867
8 km,11,0.09,2.0677966101694913,146.40983606557373
8 km,11,0.09,2.2203389830508478,137.10687022900765
8 km,11,0.09,2.3728813559322033,129.00000000000006
8 km,11,0.09,2.5254237288135597,121.87248322147654
8 km,11,0.09,2.6779661016949152,115.55696202531645
8 km,11,0.09,2.830508474576271,109.92215568862278
8 km,11,0.09,2.983050847457627,104.86363636363639
8 km,11,0.09,3.135593220338983,100.2972972972973
8 km,11,0.09,3.288135593220339,96.15463917525773
8 km,11,0.09,3.440677966101695,92.37931034482756
8 km,11,0.09,3.593220338983051,88.92452830188678
8 km,11,0.09,3.745762711864407,85.75113122171946
8 km,11,0.09,3.898305084745763,82.82608695652173
8 km,11,0.09,4.050847457627119,80.12133891213385
8 km,11,0.09,4.203389830508475,77.61290322580643
8 km,11,0.09,4.3559322033898304,75.28015564202333
8 km,11,0.09,4.508474576271187,73.10526315789473
8 km,11,0.09,4.661016949152542,71.0727272727273
8 km,11,0.09,4.813559322033898,69.16901408450707
8 km,11,0.09,4.966101694915254,67.38225255972698
