radius,transport_cost,discount_rate,price,yield,npv,annualized_npv
Farmgate,0,0.08,70.0,6.4,-3331.5562108301633,-496.5001186655849
Farmgate,0,0.08,80.0,1.89,-5048.293555221169,-752.3446073273515
Farmgate,0,0.08,80.0,3.3933333333333335,-4352.652456999836,-648.6735701427543
Farmgate,0,0.08,80.0,4.896666666666667,-3657.0113587785027,-545.002532958157
Farmgate,0,0.08,80.0,6.4,-2961.37026055717,-441.33149577355977
Farmgate,0,0.08,90.0,1.89,-4938.973016781175,-736.0526233795501
Farmgate,0,0.08,90.0,3.3933333333333335,-4156.376781282175,-619.4227065468783
Farmgate,0,0.08,90.0,4.896666666666667,-3373.780545783176,-502.79278971420644
Farmgate,0,0.08,90.0,6.4,-2591.184310284177,-386.1628728815347
Farmgate,0,0.08,100.0,1.89,-4829.652478341181,-719.7606394317489
Farmgate,0,0.08,100.0,3.3933333333333335,-3960.1011055645163,-590.1718429510026
Farmgate,0,0.08,100.0,4.896666666666667,-3090.5497327878497,-460.583046470256
Farmgate,0,0.08,100.0,6.4,-2220.998360011184,-330.9942499895096
Farmgate,0,0.08,110.0,1.89,-4720.331939901189,-703.4686554839479
Farmgate,0,0.08,110.0,3.3933333333333335,-3763.8254298468564,-560.9209793551267
Farmgate,0,0.08,110.0,4.896666666666667,-2807.318919792523,-418.37330322630555
Farmgate,0,0.08,110.0,6.4,-1850.8124097381917,-275.8256270974846
Farmgate,0,0.08,120.0,1.89,-4611.011401461195,-687.1766715361467
Farmgate,0,0.08,120.0,3.3933333333333335,-3567.549754129196,-531.6701157592508
Farmgate,0,0.08,120.0,4.896666666666667,-2524.0881067971973,-376.1635599823552
Farmgate,0,0.08,120.0,6.4,-1480.6264594651982,-220.65700420545943
Farmgate,0,0.08,130.0,1.89,-4501.690863021203,-670.8846875883456
Farmgate,0,0.08,130.0,3.3933333333333335,-3371.2740784115367,-502.4192521633752
Farmgate,0,0.08,130.0,4.896666666666667,-2240.8572938018706,-333.95381673840467
Farmgate,0,0.08,130.0,6.4,-1110.440509192205,-165.48838131343427
Farmgate,0,0.08,140.0,1.89,-4392.370324581209,-654.5927036405444
Farmgate,0,0.08,140.0,3.3933333333333335,-3174.9984026938764,-473.1683885674993
Farmgate,0,0.08,140.0,4.896666666666667,-1957.6264808065441,-291.7440734944542
Farmgate,0,0.08,140.0,6.4,-740.2545589192123,-110.31975842140923
Farmgate,0,0.09,20.0,1.89,-5506.205866356533,-857.9774931533238
Farmgate,0,0.09,20.0,3.3933333333333335,-5340.832389334347,-832.2089830951572
Farmgate,0,0.09,20.0,4.896666666666667,-5175.458912312159,-806.4404730369904
Farmgate,0,0.09,20.0,6.4,-5010.085435289971,-780.6719629788236
Farmgate,0,0.09,30.0,1.89,-5402.251585345912,-841.7793277398198
Farmgate,0,0.09,30.0,3.3933333333333335,-5154.191369812633,-803.12656265257
Farmgate,0,0.09,30.0,4.896666666666667,-4906.13115427935,-764.4737975653196
Farmgate,0,0.09,30.0,6.4,-4658.070938746071,-725.8210324780698
Farmgate,0,0.09,40.0,1.89,-5298.297304335291,-825.581162326316
Farmgate,0,0.09,40.0,3.3933333333333335,-4967.550350290916,-774.0441422099824
Farmgate,0,0.09,40.0,4.896666666666667,-4636.803396246544,-722.5071220936494
Farmgate,0,0.09,40.0,6.4,-4306.056442202171,-670.9701019773161
Farmgate,0,0.09,50.0,1.89,-5194.343023324671,-809.3829969128121
Farmgate,0,0.09,50.0,3.3933333333333335,-4780.909330769203,-744.9617217673954
Farmgate,0,0.09,50.0,4.896666666666667,-4367.475638213736,-680.5404466219786
Farmgate,0,0.09,50.0,6.4,-3954.041945658269,-616.1191714765621
Farmgate,0,0.09,60.0,1.89,-5090.38874231405,-793.1848314993083
Farmgate,0,0.09,60.0,3.3933333333333335,-4594.26831124749,-715.8793013248082
Farmgate,0,0.09,60.0,4.896666666666667,-4098.147880180927,-638.573771150308
Farmgate,0,0.09,60.0,6.4,-3602.0274491143678,-561.2682409758081
Farmgate,0,0.09,70.0,1.89,-4986.434461303429,-776.9866660858044
Farmgate,0,0.09,70.0,3.3933333333333335,-4407.627291725775,-686.796880882221
Farmgate,0,0.09,70.0,4.896666666666667,-3828.8201221481204,-596.6070956786375
Farmgate,0,0.09,70.0,6.4,-3250.012952570466,-506.41731047505414
Farmgate,0,0.09,80.0,1.89,-4882.480180292808,-760.7885006723004
Farmgate,0,0.09,80.0,3.3933333333333335,-4220.98627220406,-657.7144604396336
Farmgate,0,0.09,80.0,4.896666666666667,-3559.492364115312,-554.6404202069668
Farmgate,0,0.09,80.0,6.4,-2897.9984560265657,-451.56637997430033
Farmgate,0,0.09,90.0,1.89,-4778.525899282188,-744.5903352587967
