ObjectID,FacilityID,FacilityRank,Name,IncidentCurbApproach,FacilityCurbApproach,IncidentID,StartTime,EndTime,StartTimeUTC,EndTimeUTC,Total_Minutes,Total_TimeAt1KPH,Total_TravelTime,Total_TruckMinutes,Total_TruckTravelTime,Total_WalkTime,Total_Kilometers,Total_Miles,Shape_Length
1319,1,1,F070801030303_4 - Go To Location 1,1,1,1319,,,,,,,,,3.807600116,,4.379374757,,0.040201494
1320,1,1,F070801030303_6 - Go To Location 1,2,1,1320,,,,,,,,,3.807600116,,4.379374757,,0.040201494
1321,1,1,F070801030303_8 - Go To Location 1,2,1,1321,,,,,,,,,5.320446766,,6.857260957,,0.0645303
1322,1,1,F070801030303_10 - Go To Location 1,1,1,1322,,,,,,,,,9.332002253,,12.68515551,,0.131755664
1323,1,1,F070801030303_11 - Go To Location 1,1,1,1323,,,,,,,,,9.884034883,,13.49953117,,0.13908802
1324,1,1,F070801030303_12 - Go To Location 1,1,1,1324,,,,,,,,,10.89347809,,14.09678206,,0.147499471
1325,1,1,F070801030303_15 - Go To Location 1,1,1,1325,,,,,,,,,5.163300389,,5.009502603,,0.052097301
1326,1,1,F070801030303_16 - Go To Location 1,2,1,1326,,,,,,,,,3.86689471,,1.708656613,,0.018591589
1327,1,1,F070801030303_19 - Go To Location 1,1,1,1327,,,,,,,,,5.004140462,,5.005515686,,0.048417218
1328,1,1,F070801030303_20 - Go To Location 1,1,2,1328,,,,,,,,,0.014906375,,0.004719481,,5.62687E-05
1329,1,1,F070801030303_21 - Go To Location 1,2,1,1329,,,,,,,,,1.564380992,,1.717885024,,0.017679972
1330,1,1,F070801030303_22 - Go To Location 1,1,2,1330,,,,,,,,,0.014906375,,0.004719481,,5.62687E-05
1331,1,1,F070801030303_28 - Go To Location 1,2,1,1331,,,,,,,,,2.781659319,,3.057534602,,0.033768959
1332,1,1,F070801030303_29 - Go To Location 1,1,1,1332,,,,,,,,,4.792392039,,4.802236734,,0.053832937
1333,1,1,F070801030303_31 - Go To Location 1,2,1,1333,,,,,,,,,5.201467798,,5.644003716,,0.060881537
1334,1,1,F070801030303_33 - Go To Location 1,2,1,1334,,,,,,,,,5.466625155,,5.463395867,,0.054255379
1335,1,1,F070801030303_34 - Go To Location 1,1,1,1335,,,,,,,,,3.443183821,,3.869029947,,0.043516319
1336,1,1,F070801030303_35 - Go To Location 1,2,1,1336,,,,,,,,,3.675865781,,3.878966437,,0.039940796
1337,1,1,F070801030303_37 - Go To Location 1,2,1,1337,,,,,,,,,3.669809654,,3.873414987,,0.039890808
1338,1,1,F070801030303_38 - Go To Location 1,2,1,1338,,,,,,,,,13.27536152,,17.86803748,,0.180818531
1339,1,1,F070801030303_39 - Go To Location 1,1,1,1339,,,,,,,,,1.772662255,,1.950626187,,0.020475234
1340,1,1,F070801030303_40 - Go To Location 1,1,1,1340,,,,,,,,,1.86249887,,2.051012933,,0.021680891
1341,1,1,F070801030303_42 - Go To Location 1,1,1,1341,,,,,,,,,3.740323884,,3.938053032,,0.040472831
1342,1,1,F070801030303_44 - Go To Location 1,2,1,1342,,,,,,,,,1.410552535,,1.644670744,,0.015102765
1343,1,1,F070801030303_48 - Go To Location 1,1,1,1343,,,,,,,,,6.584628287,,8.736989344,,0.087381455
1344,1,1,F070801030303_50 - Go To Location 1,1,1,1344,,,,,,,,,4.962449582,,4.702571168,,0.047827924
1345,1,1,F070801030303_51 - Go To Location 1,1,1,1345,,,,,,,,,4.962449582,,4.702571168,,0.047827924
1346,1,1,F070801030303_52 - Go To Location 1,1,1,1346,,,,,,,,,4.942884383,,4.696701816,,0.047782386
1347,1,1,F070801030303_54 - Go To Location 1,1,1,1347,,,,,,,,,4.962449582,,4.702571168,,0.047827924
1348,1,1,F070801030303_55 - Go To Location 1,1,1,1348,,,,,,,,,5.901213978,,5.854103245,,0.057774855
1349,1,1,F070801030303_59 - Go To Location 1,2,1,1349,,,,,,,,,5.479600461,,5.262080446,,0.052768504
1350,1,1,F070801030303_61 - Go To Location 1,1,1,1350,,,,,,,,,12.87142338,,16.96820976,,0.175491851
1351,1,1,F070801030303_62 - Go To Location 1,1,1,1351,,,,,,,,,12.87211688,,16.96882237,,0.175499194
1352,1,1,F070801030303_63 - Go To Location 1,1,1,1352,,,,,,,,,12.90532097,,16.84524085,,0.173751855
1353,1,1,F070801030303_64 - Go To Location 1,1,1,1353,,,,,,,,,12.70165287,,16.81824185,,0.173695984
1354,1,1,F070801030303_65 - Go To Location 1,2,1,1354,,,,,,,,,13.02469381,,17.10360222,,0.177115106
1355,1,1,F070801030303_70 - Go To Location 1,2,1,1355,,,,,,,,,7.522106922,,8.91506125,,0.088942284
1356,1,1,F070801030303_72 - Go To Location 1,2,1,1356,,,,,,,,,4.41941086,,6.162575308,,0.056482195
1357,1,1,F070801030303_73 - Go To Location 1,2,1,1357,,,,,,,,,4.495945155,,6.238716137,,0.057396123
1358,1,1,F070801030303_82 - Go To Location 1,1,1,1358,,,,,,,,,13.1661895,,18.12905803,,0.182828387
1359,1,1,F070801030303_86 - Go To Location 1,2,1,1359,,,,,,,,,5.549722354,,7.28708105,,0.069979519
1360,1,1,F070801030303_92 - Go To Location 1,2,1,1360,,,,,,,,,5.182767504,,5.607934474,,0.060212776
1361,1,1,F070801030303_94 - Go To Location 1,2,1,1361,,,,,,,,,8.833004188,,10.65006913,,0.112930788
1362,1,1,F070801030303_97 - Go To Location 1,1,1,1362,,,,,,,,,4.608434113,,5.059627964,,0.053686467
1363,1,1,F070801030303_98 - Go To Location 1,2,1,1363,,,,,,,,,4.325787913,,4.941346219,,0.05126829
1364,1,1,F070801030303_100 - Go To Location 1,1,1,1364,,,,,,,,,2.648791315,,2.563832251,,0.02783997
1365,1,1,F070801030303_102 - Go To Location 1,1,1,1365,,,,,,,,,2.186521942,,2.735024967,,0.029601273
1366,1,1,F070801030303_103 - Go To Location 1,1,1,1366,,,,,,,,,1.881732564,,2.289286812,,0.024500657
1367,1,1,F070801030303_106 - Go To Location 1,2,1,1367,,,,,,,,,1.646789273,,1.551202747,,0.015678106
1368,1,1,F070801030303_109 - Go To Location 1,2,1,1368,,,,,,,,,2.490711103,,2.304677245,,0.024624956
1369,1,1,F070801030303_110 - Go To Location 1,2,1,1369,,,,,,,,,1.965056199,,2.213870335,,0.020435342
1370,1,1,F070801030303_111 - Go To Location 1,1,1,1370,,,,,,,,,3.895145913,,4.481224982,,0.04846295
1371,1,1,F070801030303_113 - Go To Location 1,1,1,1371,,,,,,,,,7.764846012,,10.05001613,,0.109304036
1372,1,1,F070801030303_119 - Go To Location 1,1,1,1372,,,,,,,,,7.243593653,,7.906985536,,0.08113067
1373,1,1,F070801030303_120 - Go To Location 1,1,1,1373,,,,,,,,,5.924833188,,7.257715486,,0.0727827
1374,1,1,F070801030303_124 - Go To Location 1,2,1,1374,,,,,,,,,4.419432836,,5.684248821,,0.05560116
1375,1,1,F070801030303_126 - Go To Location 1,2,1,1375,,,,,,,,,4.266329401,,5.493334737,,0.053309023
1376,1,1,F070801030303_128 - Go To Location 1,2,1,1376,,,,,,,,,5.50159911,,6.968192354,,0.065769722
1377,1,1,F070801030303_131 - Go To Location 1,1,1,1377,,,,,,,,,4.283477333,,5.396636371,,0.059866117
1378,1,1,F070801030303_134 - Go To Location 1,1,1,1378,,,,,,,,,4.563363553,,6.273045969,,0.057808083
1379,1,1,F070801030303_136 - Go To Location 1,2,1,1379,,,,,,,,,22.17699681,,26.43870495,,0.29021406
1380,1,1,F070801030303_137 - Go To Location 1,1,1,1380,,,,,,,,,21.6805765,,26.82218946,,0.292946291
1381,1,1,F070801030303_145 - Go To Location 1,2,1,1381,,,,,,,,,5.027099199,,6.413426827,,0.06435408
1382,1,1,F070801030303_146 - Go To Location 1,2,1,1382,,,,,,,,,4.720939829,,6.049438147,,0.059984485
1383,1,1,F070801030303_147 - Go To Location 1,2,1,1383,,,,,,,,,4.815394833,,6.161552914,,0.061330373
1384,1,1,F070801030303_148 - Go To Location 1,2,1,1384,,,,,,,,,5.607356354,,7.103707862,,0.072642033
1385,1,1,F070801030303_149 - Go To Location 1,2,1,1385,,,,,,,,,6.54824554,,8.100109653,,0.084440785
1386,1,1,F070801030303_150 - Go To Location 1,2,1,1386,,,,,,,,,6.916849668,,8.148874719,,0.085656192
1387,1,1,F070801030303_151 - Go To Location 1,2,1,1387,,,,,,,,,6.076845607,,7.274485841,,0.073119962
1388,1,1,F070801030303_152 - Go To Location 1,2,1,1388,,,,,,,,,6.076146353,,7.388759298,,0.073962813
1389,1,1,F070801030303_155 - Go To Location 1,1,1,1389,,,,,,,,,10.29361162,,13.23691954,,0.142706507
1390,1,1,F070801030303_156 - Go To Location 1,2,1,1390,,,,,,,,,11.75683828,,16.17307259,,0.170989866
1391,1,1,F070801030303_157 - Go To Location 1,1,1,1391,,,,,,,,,8.549145496,,10.11302878,,0.102859204
1392,1,1,F070801030303_158 - Go To Location 1,1,1,1392,,,,,,,,,10.1598929,,13.06550499,,0.140649413
1393,1,1,F070801030303_166 - Go To Location 1,1,1,1393,,,,,,,,,10.09686421,,12.73768626,,0.13702899
1394,1,1,F070801030303_173 - Go To Location 1,2,1,1394,,,,,,,,,9.596938938,,11.44248092,,0.122452061
1395,1,1,F070801030303_176 - Go To Location 1,2,1,1395,,,,,,,,,9.686447504,,11.53532365,,0.123567654
1396,1,1,F070801030303_180 - Go To Location 1,1,1,1396,,,,,,,,,9.938338358,,13.11887633,,0.136933852
1397,1,1,F070801030303_181 - Go To Location 1,2,1,1397,,,,,,,,,7.744074853,,10.03280797,,0.109100559
1398,1,1,F070801030303_185 - Go To Location 1,2,1,1398,,,,,,,,,5.451751607,,6.105860963,,0.066505663
1399,1,1,F070801030303_186 - Go To Location 1,2,1,1399,,,,,,,,,6.906397691,,6.538249059,,0.070424236
1400,1,1,F070801030303_187 - Go To Location 1,2,1,1400,,,,,,,,,5.725736637,,6.375452048,,0.069743933
1401,1,1,F070801030303_188 - Go To Location 1,2,1,1401,,,,,,,,,10.69405246,,13.41140808,,0.143284415
1402,1,1,F070801030303_189 - Go To Location 1,2,1,1402,,,,,,,,,12.59001153,,14.98524024,,0.156519788
1403,1,1,F070801030303_197 - Go To Location 1,2,1,1403,,,,,,,,,9.362167893,,12.18291513,,0.129369669
1404,1,1,F070801030303_200 - Go To Location 1,2,1,1404,,,,,,,,,6.495314934,,7.677747061,,0.082464381
1405,1,1,F070801030303_201 - Go To Location 1,1,1,1405,,,,,,,,,6.800454333,,7.984744414,,0.085228335
1406,1,1,F070801030303_203 - Go To Location 1,2,1,1406,,,,,,,,,6.622243782,,7.805448762,,0.083614102
1407,1,1,F070801030303_204 - Go To Location 1,1,1,1407,,,,,,,,,8.519230293,,10.83686732,,0.118750242
1408,1,1,F070801030303_206 - Go To Location 1,1,1,1408,,,,,,,,,3.400224636,,4.510064232,,0.04991543
1409,1,1,F070801030303_208 - Go To Location 1,2,1,1409,,,,,,,,,6.972442525,,5.896266237,,0.06179226
1410,1,1,F070801030303_220 - Go To Location 1,1,1,1410,,,,,,,,,9.180431478,,11.64024788,,0.12839471
1411,1,1,F070801030303_221 - Go To Location 1,2,1,1411,,,,,,,,,5.025526386,,6.888921358,,0.077094237
1412,1,1,F070801030303_222 - Go To Location 1,2,1,1412,,,,,,,,,5.104707797,,7.005478609,,0.078393898
1413,1,1,F070801030303_223 - Go To Location 1,1,1,1413,,,,,,,,,6.397829455,,8.51652377,,0.095080391
1414,1,1,F070801030303_225 - Go To Location 1,1,1,1414,,,,,,,,,9.556740556,,11.32979066,,0.123449131
1415,1,1,F070801030303_226 - Go To Location 1,2,1,1415,,,,,,,,,8.879416459,,11.27408121,,0.123998869
1416,1,1,F070801030303_227 - Go To Location 1,2,1,1416,,,,,,,,,8.308877242,,10.58621108,,0.115741082
1417,1,1,F070801030303_229 - Go To Location 1,2,1,1417,,,,,,,,,6.904041447,,8.817017745,,0.097107621
1418,1,1,F070801030303_231 - Go To Location 1,2,1,1418,,,,,,,,,7.243593653,,7.906985536,,0.08113067
1419,1,1,F070801030303_232 - Go To Location 1,2,1,1419,,,,,,,,,9.677374531,,12.44696282,,0.133226127
1420,1,1,F070801030303_233 - Go To Location 1,1,1,1420,,,,,,,,,7.082160532,,9.373336589,,0.095018847
1421,1,1,F070801030303_236 - Go To Location 1,1,1,1421,,,,,,,,,7.115767609,,9.416318883,,0.095534737
1422,1,1,F070801030303_238 - Go To Location 1,1,1,1422,,,,,,,,,10.5367133,,13.3208573,,0.143487145
1423,1,1,F070801030303_239 - Go To Location 1,1,1,1423,,,,,,,,,10.5367133,,13.3208573,,0.143487145
1424,1,1,F070801030303_241 - Go To Location 1,2,1,1424,,,,,,,,,12.93797494,,16.05238272,,0.168267057
1425,1,1,F070801030303_242 - Go To Location 1,1,1,1425,,,,,,,,,8.167778982,,10.54882361,,0.112807764
1426,1,1,F070801030303_243 - Go To Location 1,1,1,1426,,,,,,,,,8.364068462,,11.01952673,,0.116957481
1427,1,1,F070801030303_244 - Go To Location 1,2,1,1427,,,,,,,,,8.929087566,,11.66303687,,0.123817399
1428,1,1,F070801030303_246 - Go To Location 1,1,1,1428,,,,,,,,,9.836923965,,12.65148986,,0.135680752
1429,1,1,F070801030303_247 - Go To Location 1,1,1,1429,,,,,,,,,9.67723223,,12.4467804,,0.133223938
1430,1,1,F070801030303_248 - Go To Location 1,1,1,1430,,,,,,,,,9.580078134,,12.32223819,,0.131729233
1431,1,1,F070801030303_249 - Go To Location 1,1,1,1431,,,,,,,,,8.931304749,,11.66462509,,0.123836464
1432,1,1,F070801030303_251 - Go To Location 1,1,1,1432,,,,,,,,,10.82443508,,13.27449969,,0.138269475
1433,1,1,F070801030303_260 - Go To Location 1,1,1,1433,,,,,,,,,10.43626391,,14.80933904,,0.154752102
1434,1,1,F070801030303_267 - Go To Location 1,1,1,1434,,,,,,,,,12.66063637,,15.29266662,,0.169645873
1435,1,1,F070801030303_271 - Go To Location 1,1,1,1435,,,,,,,,,12.65007797,,16.01932456,,0.177808225
1436,1,1,F070801030303_275 - Go To Location 1,2,1,1436,,,,,,,,,9.582332715,,12.3339808,,0.131185053
1437,1,1,F070801030303_279 - Go To Location 1,2,1,1437,,,,,,,,,10.11851252,,13.27502727,,0.138810154
1438,1,1,F070801030303_283 - Go To Location 1,2,1,1438,,,,,,,,,11.63655513,,14.51594267,,0.153105015
1439,1,1,F070801030303_286 - Go To Location 1,2,1,1439,,,,,,,,,11.01624935,,13.44117851,,0.144312085
1440,1,1,F070801030303_292 - Go To Location 1,2,1,1440,,,,,,,,,8.506085137,,10.47336508,,0.112446441
1441,1,1,F070801030303_293 - Go To Location 1,2,1,1441,,,,,,,,,8.224791241,,10.38429936,,0.111452409
1442,1,1,F070801030303_298 - Go To Location 1,1,1,1442,,,,,,,,,6.966793902,,9.215246532,,0.100513359
1443,1,1,F070801030303_299 - Go To Location 1,2,1,1443,,,,,,,,,6.330376504,,8.45320382,,0.094361433
1444,1,1,F070801030303_320 - Go To Location 1,2,1,1444,,,,,,,,,21.14140005,,26.27200378,,0.287590306
1445,1,1,F070801030303_329 - Go To Location 1,1,1,1445,,,,,,,,,20.50355847,,25.22914866,,0.280006483
1446,1,1,F070801030303_331 - Go To Location 1,1,1,1446,,,,,,,,,19.34979618,,23.88293387,,0.266212954
1447,1,1,F070801030303_332 - Go To Location 1,2,1,1447,,,,,,,,,19.13391379,,23.84896804,,0.265761746
1448,1,1,F070801030303_340 - Go To Location 1,2,1,1448,,,,,,,,,18.10293225,,21.52776327,,0.239071274
1449,1,1,F070801030303_344 - Go To Location 1,2,1,1449,,,,,,,,,18.85804441,,21.20508391,,0.234626348
1450,1,1,F070801030303_354 - Go To Location 1,2,1,1450,,,,,,,,,21.60725046,,25.69210745,,0.282982438
1451,1,1,F070801030303_358 - Go To Location 1,1,1,1451,,,,,,,,,4.815320614,,5.265984337,,0.054256174
1452,1,1,F070801030303_359 - Go To Location 1,1,1,1452,,,,,,,,,4.815320614,,5.265984337,,0.054256174
1453,1,1,F070801030303_362 - Go To Location 1,1,1,1453,,,,,,,,,0.206445986,,0.079761147,,0.000893679
1454,1,1,F070801030303_363 - Go To Location 1,1,1,1454,,,,,,,,,0.609661622,,0.674535729,,0.006248922
1455,1,1,F070801030303_365 - Go To Location 1,2,1,1455,,,,,,,,,1.762559445,,1.532031312,,0.01527036
1456,1,1,F070801030303_366 - Go To Location 1,1,1,1456,,,,,,,,,12.22134942,,14.95580985,,0.157814299
1457,1,1,F070801030303_370 - Go To Location 1,2,1,1457,,,,,,,,,5.638430563,,7.140679083,,0.073085881
1458,1,1,F070801030303_371 - Go To Location 1,2,1,1458,,,,,,,,,5.856274546,,7.190155358,,0.072174521
1459,1,1,F070801030303_375 - Go To Location 1,2,1,1459,,,,,,,,,17.93215623,,21.81017846,,0.241235963
1460,1,1,F070801030303_376 - Go To Location 1,2,1,1460,,,,,,,,,1.823084142,,2.464426558,,0.022364283
1461,1,1,F070801030303_377 - Go To Location 1,1,1,1461,,,,,,,,,1.669040799,,2.029268163,,0.018536384
1462,1,1,F070801030303_384 - Go To Location 1,2,1,1462,,,,,,,,,6.125862037,,7.870145239,,0.076977553
1463,1,1,F070801030303_385 - Go To Location 1,2,1,1463,,,,,,,,,3.622524067,,4.690576195,,0.043671722
1464,1,1,F070801030303_389 - Go To Location 1,1,1,1464,,,,,,,,,3.616323207,,4.826148551,,0.053534667
1465,1,1,F070801030303_393 - Go To Location 1,2,1,1465,,,,,,,,,6.578137767,,8.728687538,,0.087281823
1466,1,1,F070801030303_399 - Go To Location 1,2,1,1466,,,,,,,,,1.862912237,,2.051474845,,0.021686438
1467,1,1,F070801030303_400 - Go To Location 1,1,1,1467,,,,,,,,,12.32162374,,14.91615273,,0.159382093
1468,1,1,F070801030303_406 - Go To Location 1,1,1,1468,,,,,,,,,4.989846841,,4.804322132,,0.048570702
1469,1,1,F070801030303_407 - Go To Location 1,2,1,1469,,,,,,,,,2.25182547,,2.475051179,,0.02296986
1470,1,1,F070801030303_408 - Go To Location 1,1,1,1470,,,,,,,,,7.682481219,,10.25177004,,0.109846219
1471,1,1,F070801030303_410 - Go To Location 1,1,1,1471,,,,,,,,,17.30339316,,18.53513266,,0.200675779
1472,1,1,F070801030303_414 - Go To Location 1,2,1,1472,,,,,,,,,2.25182547,,2.475051179,,0.02296986
1473,1,1,F070801030303_418 - Go To Location 1,2,1,1473,,,,,,,,,19.85331906,,23.90164458,,0.262789289
1474,1,1,F070801030303_419 - Go To Location 1,2,1,1474,,,,,,,,,4.291389669,,4.934903923,,0.052441289
1475,1,1,F070801030303_421 - Go To Location 1,2,1,1475,,,,,,,,,5.787259519,,5.653251276,,0.058533375
1476,1,1,F070801030303_424 - Go To Location 1,2,1,1476,,,,,,,,,5.909266236,,5.577301664,,0.05800982
1477,1,1,F070801030303_425 - Go To Location 1,1,1,1477,,,,,,,,,1.850184316,,1.305351722,,0.013746126
1478,1,1,F070801030303_426 - Go To Location 1,1,1,1478,,,,,,,,,2.71188684,,2.97194436,,0.032740884
1479,1,1,F070801030303_430 - Go To Location 1,1,1,1479,,,,,,,,,15.37367207,,19.06675915,,0.209169261
1480,1,1,F070801030303_432 - Go To Location 1,2,1,1480,,,,,,,,,15.27308672,,18.98011839,,0.208298682
1481,1,1,F070801030303_433 - Go To Location 1,2,1,1481,,,,,,,,,10.57355497,,13.82031176,,0.144177328
1482,1,1,F070801030303_435 - Go To Location 1,2,1,1482,,,,,,,,,1.846227729,,1.663594868,,0.01515287
1483,1,1,F070801030303_446 - Go To Location 1,2,1,1483,,,,,,,,,11.97382502,,16.41304704,,0.167383344
1484,1,1,F070801030303_449 - Go To Location 1,1,1,1484,,,,,,,,,0.928384685,,1.043140459,,0.009969787
1485,1,1,F070801030303_463 - Go To Location 1,1,1,1485,,,,,,,,,12.44610549,,15.53937278,,0.163504702
1486,1,1,F070801030303_464 - Go To Location 1,1,1,1486,,,,,,,,,11.48135032,,14.16951831,,0.150612659
1487,1,1,F070801030303_465 - Go To Location 1,1,1,1487,,,,,,,,,12.66307061,,15.55260779,,0.163893897
1488,1,1,F070801030303_469 - Go To Location 1,1,1,1488,,,,,,,,,11.81026315,,14.68356843,,0.154917776
1489,1,1,F070801030303_470 - Go To Location 1,1,1,1489,,,,,,,,,12.10616223,,14.9653936,,0.157892481
1490,1,1,F070801030303_476 - Go To Location 1,1,1,1490,,,,,,,,,5.087632687,,5.556895509,,0.060196675
1491,1,1,F070801030303_478 - Go To Location 1,2,1,1491,,,,,,,,,5.087632687,,5.556895509,,0.060196675
1492,1,1,F070801030303_479 - Go To Location 1,2,1,1492,,,,,,,,,21.17640771,,24.41729873,,0.268068435
1493,1,1,F070801030303_481 - Go To Location 1,1,1,1493,,,,,,,,,19.8666084,,23.91322808,,0.262927769
1494,1,1,F070801030303_482 - Go To Location 1,1,1,1494,,,,,,,,,20.18444131,,25.11695289,,0.277185297
1495,1,1,F070801030303_483 - Go To Location 1,2,1,1495,,,,,,,,,19.96429511,,24.03060016,,0.263216089
1496,1,1,F070801030303_484 - Go To Location 1,2,1,1496,,,,,,,,,19.81555574,,23.89672942,,0.261616244
1497,1,1,F070801030303_488 - Go To Location 1,2,1,1497,,,,,,,,,19.04172265,,23.09295584,,0.252978328
1498,1,1,F070801030303_490 - Go To Location 1,1,1,1498,,,,,,,,,19.39639019,,23.5033727,,0.258027926
1499,1,1,F070801030303_501 - Go To Location 1,2,1,1499,,,,,,,,,18.19463163,,20.88724066,,0.228828022
1500,1,1,F070801030303_508 - Go To Location 1,2,1,1500,,,,,,,,,7.450452095,,5.826042031,,0.057051411
1501,1,1,F070801030303_512 - Go To Location 1,2,1,1501,,,,,,,,,18.7154287,,22.63070609,,0.248806461
1502,1,1,F070801030303_515 - Go To Location 1,2,1,1502,,,,,,,,,18.57999169,,22.54624869,,0.247992889
1503,1,1,F070801030303_518 - Go To Location 1,2,1,1503,,,,,,,,,19.14053856,,21.80445029,,0.242279057
1504,1,1,F070801030303_524 - Go To Location 1,1,1,1504,,,,,,,,,6.303985494,,7.347346559,,0.079618747
1505,1,1,F070801030303_533 - Go To Location 1,1,1,1505,,,,,,,,,7.454276947,,5.826806956,,0.057060601
1506,1,1,F070801030303_535 - Go To Location 1,2,1,1506,,,,,,,,,6.512440747,,8.644656672,,0.086273349
1507,1,1,F070801030303_540 - Go To Location 1,1,1,1507,,,,,,,,,14.96442602,,18.62665869,,0.206186622
1508,1,1,F070801030303_548 - Go To Location 1,1,1,1508,,,,,,,,,11.22124442,,14.20407958,,0.148501906
1509,1,1,F070801030303_552 - Go To Location 1,2,1,1509,,,,,,,,,2.500964094,,2.307923709,,0.024655093
1510,1,1,F070801030303_553 - Go To Location 1,1,1,1510,,,,,,,,,1.163373034,,1.222018828,,0.011724335
1511,1,1,F070801030303_554 - Go To Location 1,1,1,1511,,,,,,,,,2.145132978,,2.054842182,,0.021726667
1512,1,1,F070801030303_555 - Go To Location 1,2,1,1512,,,,,,,,,2.184700273,,2.094829945,,0.022206928
1513,1,1,F070801030303_556 - Go To Location 1,2,1,1513,,,,,,,,,2.641354412,,2.5563167,,0.027749702
1514,1,1,F070801030303_557 - Go To Location 1,1,1,1514,,,,,,,,,2.63724101,,2.552159798,,0.027699773
1515,1,1,F070801030303_558 - Go To Location 1,1,1,1515,,,,,,,,,1.873640305,,1.780464448,,0.018431403
1516,1,1,F070801030303_562 - Go To Location 1,1,1,1516,,,,,,,,,4.793700428,,5.259138619,,0.054229037
1517,1,1,F070801030303_564 - Go To Location 1,2,1,1517,,,,,,,,,1.380025353,,1.592327463,,0.01630066
1518,1,1,F070801030303_565 - Go To Location 1,2,1,1518,,,,,,,,,0.901874488,,0.968036823,,0.009220414
1519,1,1,F070801030303_566 - Go To Location 1,2,1,1519,,,,,,,,,1.077253468,,1.012042294,,0.009286873
1520,1,1,F070801030303_567 - Go To Location 1,2,1,1520,,,,,,,,,1.448135712,,1.684927686,,0.017412594
1521,1,1,F070801030303_569 - Go To Location 1,2,1,1521,,,,,,,,,6.228802906,,8.053171524,,0.078932807
1522,1,1,F070801030303_570 - Go To Location 1,1,1,1522,,,,,,,,,6.954047624,,8.855413429,,0.087179008
1523,1,1,F070801030303_573 - Go To Location 1,2,1,1523,,,,,,,,,7.679595845,,8.174563661,,0.087143799
1524,1,1,F070801030303_576 - Go To Location 1,1,1,1524,,,,,,,,,1.202316797,,1.447253892,,0.014084189
1525,1,1,F070801030303_578 - Go To Location 1,2,1,1525,,,,,,,,,3.729347712,,4.320961214,,0.046537995
1526,1,1,F070801030303_579 - Go To Location 1,2,1,1526,,,,,,,,,2.550905097,,3.267919053,,0.035700342
1527,1,1,F070801030303_580 - Go To Location 1,1,1,1527,,,,,,,,,2.511882474,,3.210850732,,0.035047172
1528,1,1,F070801030303_581 - Go To Location 1,1,1,1528,,,,,,,,,3.624475784,,4.266336376,,0.045190698
1529,1,1,F070801030303_582 - Go To Location 1,2,1,1529,,,,,,,,,3.431640779,,4.250588017,,0.046812925
1530,1,1,F070801030303_586 - Go To Location 1,1,1,1530,,,,,,,,,3.776794316,,4.374061471,,0.046160628
1531,1,1,F070801030303_588 - Go To Location 1,1,1,1531,,,,,,,,,12.07461037,,16.53183858,,0.1684525
1532,1,1,F070801030303_593 - Go To Location 1,2,1,1532,,,,,,,,,26.25520691,,29.03686453,,0.316470246
1533,1,1,F070801030303_596 - Go To Location 1,2,1,1533,,,,,,,,,16.95282412,,20.26026465,,0.222510475
1534,1,1,F070801030303_601 - Go To Location 1,1,1,1534,,,,,,,,,6.303985494,,7.347346559,,0.079618747
1535,1,1,F070801030303_607 - Go To Location 1,2,1,1535,,,,,,,,,11.27172725,,14.09236456,,0.155401625
1536,1,1,F070801030303_608 - Go To Location 1,2,1,1536,,,,,,,,,10.51830275,,14.13678751,,0.144995283
1537,1,1,F070801030303_612 - Go To Location 1,1,1,1537,,,,,,,,,11.28938111,,14.18092467,,0.149477169
1538,1,1,F070801030303_614 - Go To Location 1,1,1,1538,,,,,,,,,10.83521103,,13.72350109,,0.144027499
1539,1,1,F070801030303_619 - Go To Location 1,2,1,1539,,,,,,,,,12.19621773,,15.81745909,,0.165965632
1540,1,1,F070801030303_621 - Go To Location 1,1,1,1540,,,,,,,,,11.74439547,,15.67436143,,0.164557449
1541,1,1,F070801030303_622 - Go To Location 1,2,1,1541,,,,,,,,,10.55063753,,14.92752406,,0.15612242
1542,1,1,F070801030303_627 - Go To Location 1,1,1,1542,,,,,,,,,7.966742521,,10.19965391,,0.112829964
1543,1,1,F070801030303_638 - Go To Location 1,1,1,1543,,,,,,,,,7.513710924,,9.806998506,,0.105895072
1544,1,1,F070801030303_639 - Go To Location 1,2,1,1544,,,,,,,,,2.239228281,,2.858744874,,0.026033128
1545,1,1,F070801030303_642 - Go To Location 1,1,1,1545,,,,,,,,,2.321195392,,3.199254038,,0.028980429
1546,1,1,F070801030303_645 - Go To Location 1,1,1,1546,,,,,,,,,2.5997822,,3.610290312,,0.032681543
1547,1,1,F070801030303_647 - Go To Location 1,1,1,1547,,,,,,,,,2.902824336,,4.057347788,,0.036706969
1548,1,1,F070801030303_649 - Go To Location 1,1,1,1548,,,,,,,,,5.113186236,,5.769137234,,0.062462634
1549,1,1,F070801030303_652 - Go To Location 1,2,1,1549,,,,,,,,,5.979163022,,7.317606221,,0.073321935
1550,1,1,F070801030303_655 - Go To Location 1,1,1,1550,,,,,,,,,4.583421314,,6.325742579,,0.058440713
1551,1,1,F070801030303_657 - Go To Location 1,1,1,1551,,,,,,,,,1.385770209,,1.600137948,,0.016394447
1552,1,1,F070801030303_660 - Go To Location 1,1,1,1552,,,,,,,,,22.49481332,,27.90547839,,0.302305812
