OBJECTID,FBndID,Shape_Length,Shape_Area,opAcres,DirectCost,meanPIdx,OpportunityCost,SUM_cropAcres,SUM_pctWScropAcres,SUM_cpSEDload,SUM_cpSEDloadlbs,SUM_cpSEDLoadReduced,SUM_cpWSSEDLoadPct,TotalCost,ReducedCostTon,MLRA,HUC12
941,F070801030407_573,2888.292275,24837.49927,6.134862423,251.5293579,39,779.9863892,15.1363306,0.00199047,55.92444611,111849,53.12822342,19579.38732,1031.515747,19.41558838,108c,070801030407
942,F070801030407_583,1480.480276,12490.58747,3.085175037,126.4921799,21,211.2110901,8.065955162,0.001060696,6.522825241,13046,6.196683884,2283.668944,337.7032776,54.49741745,108c,070801030407
943,F070801030407_589,3429.883277,29522.30425,7.292009354,298.9723816,61,1450.088867,19.45941798,0.002558968,43.26330313,86526,41.10013816,15146.66729,1749.061279,42.55609131,108c,070801030407
944,F070801030407_597,6447.527069,56209.29985,13.88369751,569.2315674,28,1267.303833,39.50949383,0.00519561,144.8996229,289799,137.6546373,50729.97528,1836.5354,13.34161663,108c,070801030407
945,F070801030407_6,1971.87268,16983.72266,4.194979668,171.9941711,83,1135.077759,13.8991851,0.001827782,9.154859573,18310,8.697116408,3205.155372,1307.071899,150.2879639,108c,070801030407
946,F070801030407_605,5343.176976,47012.24264,11.61202431,476.0929871,44,1665.628662,36.36149597,0.004781639,157.4397888,314880,149.5677948,55120.34087,2141.72168,14.31940365,108c,070801030407
947,F070801030407_609,5809.436459,51082.36795,12.61734486,517.3111572,55,2262.290039,39.03318715,0.005132974,83.68328142,167366,79.49911427,29297.87314,2779.601074,34.96392441,108c,070801030407
948,F070801030407_611,7850.68902,68890.39169,17.01592636,697.6529541,52,2884.539795,53.76104976,0.007069729,160.3991366,320798,152.3791813,56156.42341,3582.192871,23.50841331,108c,070801030407
949,F070801030407_612,8092.061929,69540.73696,17.17656136,704.2390137,38,2127.83252,41.97779042,0.005520198,32.60755515,65214,30.97717677,11416.04411,2832.071533,91.42445374,108c,070801030407
950,F070801030407_616,3813.182527,32316.03283,7.982059956,327.2644653,35,910.7530518,15.33894337,0.002017114,13.02990727,26060,12.37841222,4561.826308,1238.017578,100.0142441,108c,070801030407
951,F070801030407_621,2781.551192,24120.03693,5.957649231,244.2636108,32,621.5019531,13.01139015,0.001711034,9.775767028,19552,9.286978841,3422.537854,865.765564,93.22359467,108c,070801030407
952,F070801030407_63,1291.501451,11282.95043,2.786888838,114.2624435,80,726.8205566,9.327035904,0.001226531,13.94224453,27884,13.24513245,4881.239416,841.0830078,63.50128937,108c,070801030407
953,F070801030407_636,2829.594178,24640.71868,6.086257458,249.5365601,45,892.8539429,18.0467332,0.002373196,56.39477738,112789,53.57503975,19744.05291,1142.390503,21.32318497,108c,070801030407
954,F070801030407_637,928.3689965,8226.086052,2.031843185,83.30557251,24,158.971405,6.387158394,0.000839929,22.37634277,44753,21.2575264,7834.053466,242.2769775,11.39723301,108c,070801030407
955,F070801030407_648,4469.708854,39033.36358,9.641241074,395.2908936,38,1194.356812,26.44275953,0.003477297,118.3721073,236745,112.4535025,41442.58059,1589.647705,14.1360445,108c,070801030407
956,F070801030407_650,5863.694788,50399.44799,12.44866371,510.3952026,34,1379.809814,23.51447392,0.003092219,37.20890737,74417,35.34846187,13026.99736,1890.205078,53.47347641,108c,070801030407
957,F070801030407_651,3878.890922,33369.79386,8.242339134,337.9359131,40,1074.801025,28.34341573,0.003727239,129.0441535,258089,122.5919465,45178.9096,1412.736938,11.52389717,108c,070801030407
958,F070801030407_66,1757.625532,15282.7594,3.774841547,154.7685089,39,479.9333496,11.04928493,0.001453012,28.26301575,56526,26.84986496,9895.002537,634.7018433,23.63892174,108c,070801030407
959,F070801030407_660,7055.878609,60816.96679,15.0217905,615.8934326,26,1273.24707,36.33439369,0.004778075,97.94415078,195889,93.04694309,34290.6655,1889.140503,20.30309105,108c,070801030407
960,F070801030407_661,2816.648317,23685.65779,5.850357533,239.8646545,36,686.5979614,14.02356355,0.001844138,53.61463864,107230,50.93390656,18770.71394,926.4626465,18.18950653,108c,070801030407
961,F070801030407_662,2434.40594,21256.42964,5.250338078,215.263855,47,804.4567871,12.32701085,0.001621037,41.52763991,83055,39.45125735,14539.00391,1019.720642,25.84760857,108c,070801030407
962,F070801030407_663,1437.861673,12097.45941,2.988072395,122.5109711,23,224.0456696,7.776535034,0.001022636,17.71210623,35424,16.82650089,6201.084038,346.5566406,20.59588242,108c,070801030407
963,F070801030407_664,3304.526985,28375.26492,7.008690357,287.3562927,62,1416.596436,18.38468218,0.002417637,7.146910131,14294,6.789564431,2502.163693,1703.952759,250.9664307,108c,070801030407
964,F070801030407_665,9096.376222,79018.32954,19.51752663,800.2185669,41,2608.712646,56.92950101,0.00748639,177.7245517,355449,168.8383206,62222.12341,3408.931152,20.19050598,108c,070801030407
965,F070801030407_681,8174.492352,71877.47675,17.7537365,727.9031982,52,3009.613525,49.29213202,0.006482054,32.9457038,65892,31.29841807,11534.43143,3737.516602,119.4155121,108c,070801030407
966,F070801030407_685,4189.20294,36495.56974,9.014405251,369.5906067,37,1087.317505,24.3083626,0.003196618,88.75007558,177501,84.31257057,31071.7801,1456.908081,17.27984428,108c,070801030407
967,F070801030407_7,6683.792516,57757.63186,14.26613522,584.9115601,60,2790.456055,41.1782444,0.005415055,97.20613162,194414,92.34582492,34032.28185,3375.367676,36.55138397,108c,070801030407
968,F070801030407_72,1540.849196,13300.11317,3.285127878,134.6902466,68,728.2471924,11.92722589,0.001568464,32.62776313,65256,30.99637521,11423.11933,862.937439,27.83994675,108c,070801030407
969,F070801030407_73,2228.754026,19283.89826,4.763123035,195.2880402,61,947.1946411,13.75150681,0.001808362,54.66516495,109330,51.93190765,19138.5081,1142.482666,21.99962807,108c,070801030407
970,F070801030407_75,4328.808931,37740.88841,9.32199955,382.2019958,67,2036.111084,29.66030431,0.003900413,83.7185936,167437,79.53266239,29310.23666,2418.312988,30.40653801,108c,070801030407
971,F070801030407_79,5802.311244,50154.05234,12.38805103,507.9100952,52,2101.817627,31.02475308,0.004079842,138.9762931,277952,132.0274767,48656.19322,2609.727783,19.76655006,108c,070801030407
972,F070801030407_86,2951.388206,25651.69554,6.335968971,259.7747192,83,1730.063232,19.47960694,0.002561623,40.68280168,81365,38.64866244,14243.22296,1989.837891,51.48529816,108c,070801030407
973,F070801030407_88,10002.0563,87517.02592,21.61670494,886.2849121,79,5567.166016,68.73696054,0.009039104,176.133561,352268,167.3268855,61665.11299,6453.451172,38.56792831,108c,070801030407
974,F070801030407_89,5975.405781,52009.16445,12.84626389,526.6968384,75,3140.911621,41.33084548,0.005435122,120.3046398,240609,114.2894087,42119.16859,3667.608398,32.09053802,108c,070801030407
975,F070801030407_90,2214.338904,19196.38492,4.741507053,194.4017944,86,1329.328857,12.80711627,0.001684172,16.7113778,33423,15.87580863,5850.724645,1523.730713,95.97814941,108c,070801030407
976,F070801030408_1,5288.632816,46540.75549,11.49556637,471.3182068,84,3147.945801,39.4767203,0.0051913,96.91954089,193838,92.07356461,33931.94554,3619.263916,39.30839539,108c,070801030408
977,F070801030408_10,5867.99026,51557.26496,12.73464489,522.1204224,62,2573.92627,40.53074683,0.005329907,146.5657276,293133,139.2374419,51313.28754,3096.046631,22.23573303,108c,070801030408
978,F070801030408_101,2360.123212,20540.87169,5.073595524,208.0174103,57,942.7754517,17.23308372,0.002266199,47.38226318,94765,45.01314926,16588.73245,1150.792847,25.56570435,108c,070801030408
979,F070801030408_103,2316.618732,20456.30896,5.052708149,207.1610413,60,988.3096924,12.03622723,0.001582798,48.0339241,96068,45.6322298,16816.88271,1195.470703,26.19794655,108c,070801030408
980,F070801030408_105,5182.551201,45023.58546,11.12082577,455.9538574,72,2610.280029,40.54408689,0.005331662,90.97121109,181942,86.42264952,31849.40921,3066.233887,35.47951889,108c,070801030408
981,F070801030408_108,2431.7193,21182.7917,5.232149601,214.5181274,81,1381.60144,20.94997363,0.00275498,23.86069869,47721,22.66766472,8353.732887,1596.119629,70.41394043,108c,070801030408
982,F070801030408_11,4902.712896,42745.809,10.55821514,432.8868103,52,1789.828613,34.42509258,0.004526997,102.3509262,204703,97.23338044,35833.49665,2222.715332,22.85959053,108c,070801030408
983,F070801030408_112,3734.102853,33092.43209,8.173830986,335.1270752,83,2211.675049,17.47324753,0.002297781,22.94567871,45891,21.79839516,8033.380269,2546.802246,116.8343887,108c,070801030408
984,F070801030408_117,11582.24611,102228.0992,25.25034142,1035.264038,77,6338.340332,73.07431185,0.009609478,151.0745747,302151,143.5208471,52891.85434,7373.604492,51.37654114,108c,070801030408
985,F070801030408_119,2524.493861,21506.40733,5.312082767,217.7953949,73,1264.169434,14.62917965,0.001923778,25.40108676,50801,24.13103248,8893.028994,1481.964844,61.41323853,108c,070801030408
986,F070801030408_122,10650.99028,92372.47698,22.81600189,935.4560547,80,5950.413086,80.54270577,0.010591592,183.355034,366709,174.1872819,64193.38044,6885.869141,39.53141022,108c,070801030408
987,F070801030408_123,2380.50031,21269.08115,5.253463268,215.3919983,75,1284.471802,13.34323978,0.001754674,,,,,1499.86377,,108c,070801030408
988,F070801030408_125,4548.452082,39751.43702,9.818604469,402.5627747,82,2624.709229,37.20791514,0.004892946,60.91007957,121820,57.86457536,21324.87895,3027.271973,52.3164978,108c,070801030408
989,F070801030408_126,7915.194626,69220.86462,17.09755325,700.9996948,63,3511.545166,45.71613326,0.0060118,93.79870513,187596,89.10876948,32839.32718,4212.544922,47.274189,108c,070801030408
990,F070801030408_127,2240.589742,19434.62138,4.80035162,196.8144226,74,1158.036865,17.30591333,0.002275776,33.88600849,67773,32.19170737,11863.63606,1354.851318,42.08696747,108c,070801030408
991,F070801030408_128,2095.588146,17847.44553,4.408318996,180.7410736,84,1207.174072,18.88035202,0.002482819,39.71680212,79433,37.73096275,13905.02234,1387.915161,36.78451538,108c,070801030408
992,F070801030408_13,9113.902348,79325.33757,19.59335899,803.3276978,53,3385.340576,63.62125492,0.008366374,209.8482666,419696,199.355854,73468.77478,4188.668457,21.01101303,108c,070801030408
993,F070801030408_131,6834.572179,59081.61473,14.59315872,598.319519,49,2331.111328,34.54720545,0.004543055,158.7291965,317459,150.7927384,55571.77035,2929.430908,19.42687035,108c,070801030408
994,F070801030408_134,5100.479554,44278.77834,10.93685818,448.4111938,58,2067.941162,29.15913122,0.003834508,18.97735499,37955,18.02848754,6644.053154,2516.352295,139.5764465,108c,070801030408
995,F070801030408_136,1066.807504,8996.626983,2.222166777,91.10884094,60,434.6558533,5.95111537,0.000782588,3.47142899,6942,3.297857523,1215.362111,525.7647095,159.4261475,108c,070801030408
996,F070801030408_140,7081.723557,60310.63972,14.89672756,610.7658081,61,2962.363281,42.07939184,0.005533558,142.7010885,285402,135.5660324,49960.26,3573.12915,26.35711288,108c,070801030408
997,F070801030408_144,2724.059729,24386.9105,6.023566723,246.9662323,65,1276.393921,18.86294746,0.002480531,63.62493515,127250,60.44368744,22275.36122,1523.360107,25.20296478,108c,070801030408
998,F070801030408_160,5746.078335,48862.22113,12.06896877,494.8277283,58,2282.000732,37.53609084,0.004936102,22.60671104,45213,21.47637557,7914.70613,2776.828369,129.296875,108c,070801030408
999,F070801030408_162,7804.244059,67686.08337,16.71846199,685.4569702,58,3161.126709,52.80274585,0.00694371,35.32187641,70644,33.55578286,12366.33991,3846.58374,114.632515,108c,070801030408
1000,F070801030408_163,8816.216596,76796.99617,18.96885872,777.7232056,65,4019.501221,58.31336623,0.007668372,33.04487506,66091,31.39263111,11569.15184,4797.224609,152.8137207,108c,070801030408
1001,F070801030408_170,1136.832358,9609.837363,2.373629808,97.31882477,71,549.4003296,7.940599918,0.001044211,18.9820137,37964,18.03291321,6645.684148,646.7191772,35.86326599,108c,070801030408
1002,F070801030408_173,6675.246345,58150.54281,14.36318398,588.890564,82,3839.566406,42.10617463,0.00553708,69.50956465,139019,66.0340865,24335.59552,4428.457031,67.0632019,108c,070801030408
1003,F070801030408_175,4631.038157,40240.37526,9.939373016,407.5142822,69,2235.762451,33.48598766,0.004403502,51.76623058,103532,49.17791891,18123.57839,2643.276855,53.74926376,108c,070801030408
1004,F070801030408_176,3035.320914,26439.78543,6.530626774,267.7557068,78,1660.60791,18.42122662,0.002422443,42.43309409,84867,40.31144083,14856.00802,1928.363647,47.83663559,108c,070801030408
1005,F070801030408_181,12649.84879,111464.9374,27.53183937,1128.80542,60,5385.227539,90.51771158,0.011903334,204.9386025,409878,194.6916795,71749.88274,6514.033203,33.45819855,108c,070801030408
1006,F070801030408_182,2898.315503,25188.0229,6.221441746,255.0791168,77,1561.706299,22.71343273,0.00298688,44.5584954,89117,42.33056951,15600.11915,1816.7854,42.91899109,108c,070801030408
1007,F070801030408_185,3325.223416,28827.70147,7.12044239,291.9381409,73,1694.522827,22.0774256,0.002903244,13.77101088,27541,13.08246034,4821.289734,1986.460938,151.8415375,108c,070801030408
1008,F070801030408_187,1423.831216,11966.91148,2.955827236,121.1889191,77,741.9718018,9.223765463,0.001212951,2.97811842,5956,2.82921252,1042.651988,863.1607056,305.0886841,108c,070801030408
1009,F070801030408_188,3908.173075,33106.56674,8.177322388,335.2702026,79,2105.987305,31.32636943,0.004119506,54.96151827,109923,52.21344152,19242.262,2441.257568,46.75534821,108c,070801030408
1010,F070801030408_189,13111.07557,114063.4498,28.17367172,1155.120483,69,6337.385742,107.3276668,0.01411389,46.77215821,93543,44.43355047,16375.13244,7492.506348,168.6227264,108c,070801030408
1011,F070801030408_195,1931.693546,16611.61268,4.103068352,168.2257996,61,815.9361572,11.41662182,0.001501318,7.470609717,14941,7.097079223,2615.492369,984.1619873,138.6714172,108c,070801030408
1012,F070801030408_197,8156.985879,70382.17728,17.38439751,712.7603149,77,4363.831543,75.63450327,0.00994615,119.222422,238445,113.261306,41740.28108,5076.591797,44.82194138,108c,070801030408
1013,F070801030408_199,3233.942643,28519.04615,7.044204235,288.8123779,64,1469.702759,21.69741347,0.002853271,12.33708017,24673,11.72022636,4319.264539,1758.515137,150.0410614,108c,070801030408
1014,F070801030408_202,4107.546637,34411.29351,8.49958992,348.4831848,64,1773.354492,24.20708048,0.003183299,112.945168,225891,107.2979126,39542.58686,2121.837646,19.77519989,108c,070801030408
1015,F070801030408_204,4338.301367,37043.61202,9.149772644,375.140686,63,1879.180054,21.06500005,0.002770107,56.11259714,112225,53.30696552,19645.25929,2254.320801,42.28942108,108c,070801030408
1016,F070801030408_208,2204.735892,19109.14757,4.719959259,193.5183258,71,1092.481934,12.04581797,0.001584059,28.14753604,56295,26.74015927,9854.572611,1286.000244,48.09246826,108c,070801030408
1017,F070801030408_219,2042.044794,17614.67126,4.350823879,178.3837738,50,709.2481079,8.40443217,0.001105206,4.225672931,8452,4.014389371,1479.426175,887.631897,221.1125641,108c,070801030408
1018,F070801030408_22,3366.926301,28946.164,7.149702549,293.1378174,73,1701.486084,15.28427757,0.002009926,25.35323813,50706,24.08557566,8876.276757,1994.623901,82.81404114,108c,070801030408
1019,F070801030408_220,8029.072981,70263.89554,17.35518265,711.5625,78,4413.229492,49.36991202,0.006492282,28.85737065,57715,27.41450202,10103.08869,5124.791992,186.9372711,108c,070801030408
1020,F070801030408_221,6982.829204,61221.88302,15.12180519,619.9940186,81,3993.204102,45.9096095,0.006037243,87.80233409,175605,83.41221763,30739.9723,4613.198242,55.30602646,108c,070801030408
1021,F070801030408_23,1460.250194,12562.7692,3.103003979,127.2231598,86,869.958252,8.447399245,0.001110857,12.70766089,25416,12.07227746,4449.006216,997.1813965,82.60093689,108c,070801030408
1022,F070801030408_25,1982.533212,16812.72433,4.152742863,170.2624512,77,1042.421631,15.22419093,0.002002024,25.93537802,51870,24.6386093,9080.086695,1212.684082,49.218853,108c,070801030408
1023,F070801030408_26,2615.444193,23126.94476,5.712355137,234.2065582,76,1415.293091,19.49779689,0.002564015,28.95539379,57910,27.50762475,10137.40729,1649.499634,59.96517944,108c,070801030408
1024,F070801030408_32,2044.84735,17908.84025,4.423483372,181.3628235,69,995.0183716,11.87910827,0.001562136,24.36518562,48730,23.14692608,8530.355464,1176.381226,50.82235336,108c,070801030408
1025,F070801030408_35,2095.015799,18367.82693,4.536853313,186.0109863,54,798.6676636,13.89680515,0.001827469,7.256000771,14513,6.893200816,2540.356894,984.6786499,142.8478088,108c,070801030408
1026,F070801030408_37,2516.295192,21961.4086,5.42446804,222.403183,72,1274.650757,13.84570503,0.001820749,9.977596041,19956,9.478716001,3493.198905,1497.053955,157.9384766,108c,070801030408
1027,F070801030408_5,2995.562957,26602.27228,6.570761204,269.4012146,75,1606.551147,25.59029,0.003365195,68.10113984,136202,64.69608104,23842.49928,1875.952393,28.99638367,108c,070801030408
1028,F070801030408_51,9627.973387,83689.22627,20.67123795,847.520752,51,3436.800049,69.93736959,0.009196961,41.46394145,82928,39.39074588,14516.70357,4284.320801,108.7646561,108c,070801030408
1029,F070801030408_55,2217.202134,18960.09929,4.683144569,192.0089264,54,824.4207764,9.962805152,0.001310137,8.047235548,16094,7.644873857,2817.371571,1016.429688,132.955719,108c,070801030408
1030,F070801030408_86,7273.891433,63091.38768,15.58357239,638.9264526,64,3251.356689,39.47764233,0.005191421,60.09395424,120189,57.08925623,21039.14996,3890.283203,68.14387512,108c,070801030408
1031,F070801030408_87,7824.583834,67875.91663,16.76535225,687.3794556,69,3771.197998,58.68182169,0.007716825,25.41191278,50824,24.14131675,8896.819065,4458.577637,184.6865997,108c,070801030408
1032,F070801030408_89,1802.507998,15166.57871,3.74614501,153.5919495,55,671.6837769,7.352809303,0.000966915,5.685289424,11371,5.401024751,1990.444037,825.2757568,152.7998505,108c,070801030408
1033,F070801030408_91,3838.581935,33174.36211,8.194067001,335.9567566,61,1629.472168,22.72313404,0.002988156,7.950886786,15901,7.55334264,2783.639497,1965.428955,260.2065125,108c,070801030408
1034,F070801030408_98,11680.84121,102046.9394,25.20559311,1033.429321,65,5341.06543,74.99746799,0.009862378,233.7112103,467422,222.0256557,81823.29521,6374.494629,28.71062088,108c,070801030408
1035,F070801030409_15,1904.300852,16363.82247,4.041863918,165.7164154,68,896.0004883,9.331498072,0.001227118,42.82957256,85660,40.68809378,14994.81624,1061.716919,26.09404373,108c,070801030409
1036,F070801030409_165,3932.230694,33474.25051,8.268139839,338.9937439,40,1078.165405,23.42813003,0.003080865,41.06814575,82136,39.01473904,14378.13346,1417.15918,36.32368851,108c,070801030409
1037,F070801030409_166,1354.358947,11595.26795,2.864031076,117.4252777,27,252.092041,7.765929572,0.001021242,33.95777126,67916,32.25988367,11888.76113,369.517334,11.45439148,108c,070801030409
1038,F070801030409_167,2153.9429,18643.24102,4.604880333,188.8000946,32,480.3811035,11.08644952,0.001457899,41.89827288,83796,39.80335945,14668.76438,669.1812134,16.81217957,108c,070801030409
1039,F070801030409_169,2593.36349,22136.47293,5.467708588,224.1760559,44,784.288147,13.76000022,0.001809479,65.118873,130238,61.8629275,22798.39491,1008.464233,16.30159187,108c,070801030409
1040,F070801030409_173,3010.117812,25660.98184,6.338262558,259.8687744,30,619.8820801,18.22881517,0.00239714,14.74192526,29483,14.00482863,5161.210867,879.7508545,62.81768036,108c,070801030409
1041,F070801030409_18,2743.9958,23775.34194,5.87250948,240.7728882,66,1263.529175,22.14632893,0.002912305,7.271316886,14542,6.907751083,2545.719116,1504.302002,217.7701569,108c,070801030409
1042,F070801030409_180,2344.859176,20485.52764,5.059925556,207.456955,42,692.8049316,11.73917648,0.001543735,6.172267735,12344,5.863654569,2160.93738,900.2619019,153.5325623,108c,070801030409
1043,F070801030409_184,1544.2944,13067.81069,3.227749348,132.3377228,31,326.1963501,6.264814854,0.000823841,10.08842659,20177,9.584005356,3532.001277,458.5340576,47.84367752,108c,070801030409
1044,F070801030409_190,4882.305111,42078.93588,10.39349747,426.1333923,25,847.0700684,23.62124842,0.003106261,17.16250408,34325,16.30437875,6008.66594,1273.203491,78.08966827,108c,070801030409
1045,F070801030409_191,6083.719709,51444.32958,12.70674896,520.9766846,36,1491.26416,32.54454613,0.004279699,126.4749302,252950,120.1511847,44279.41367,2012.240845,16.74757385,108c,070801030409
1046,F070801030409_24,2898.762899,25454.65118,6.287298679,257.7792358,59,1209.299072,15.65574394,0.002058774,8.85985937,17719,8.416866638,3101.874697,1467.078369,174.3022003,108c,070801030409
1047,F070801030409_26,1029.97879,8628.971242,2.131356001,87.38559723,67,465.5307312,4.932706833,0.000648665,1.828272104,3657,1.736858487,640.0858687,552.9163208,318.3427429,108c,070801030409
1048,F070801030409_27,1934.932027,16640.89993,4.110302448,168.5223999,49,656.5797119,7.917647839,0.001041193,6.393569469,12787,6.073891163,2238.416043,825.1021118,135.8440704,108c,070801030409
1049,F070801030409_29,2226.506978,18782.57759,4.639296532,190.2111511,64,967.9428101,15.81983095,0.002080352,11.21831362,22436,10.65739799,3927.579536,1158.153931,108.6713562,108c,070801030409
1050,F070801030409_317,3811.391542,33273.9885,8.218675613,336.9656982,40,1071.715332,26.89144802,0.003536301,84.33753395,168675,80.12065697,29526.93077,1408.68103,17.58199501,108c,070801030409
1051,F070801030409_326,2843.935954,24182.17432,5.972997189,244.8928833,54,1051.486328,14.34718425,0.001886695,29.53883094,59076,28.06188947,10341.67092,1296.37915,46.19714355,108c,070801030409
1052,F070801030409_354,2354.156941,20473.50809,5.056956291,207.3352051,41,675.9127808,13.34440808,0.001754827,51.79500765,103590,49.20525879,18133.65398,883.2479858,17.95027542,108c,070801030409
1053,F070801030409_355,831.3913676,7076.923046,1.748000026,71.66799927,54,307.7178955,6.388090611,0.000840052,8.747046471,17494,8.30969429,3062.378385,379.3858948,45.65581894,108c,070801030409
1054,F070801030409_390,4451.325247,38227.87562,9.442285538,387.1336975,37,1138.928467,30.68457317,0.004035108,111.1573372,222314,105.599472,38916.65919,1526.062134,14.45141792,108c,070801030409
1055,F070801030409_391,3682.202662,31566.38081,7.796895981,319.6727295,39,991.2974243,23.41775968,0.003079501,15.61287084,31225,14.83222761,5466.132887,1310.970215,88.38660431,108c,070801030409
1056,F070801030409_42,3281.811453,28693.24096,7.087230682,290.5764465,89,2056.289063,11.42084694,0.001501874,15.14923525,30299,14.3917737,5303.812049,2346.865479,163.069931,108c,070801030409
1057,F070801030409_5,1825.813705,16078.35606,3.971354008,162.8255157,67,867.4231567,12.42186853,0.001633511,7.922200638,15844,7.526090567,2773.596268,1030.248657,136.890274,108c,070801030409
1058,F070801030409_500,2619.959528,22383.54845,5.528736591,226.6782074,36,648.8525391,11.47259951,0.001508679,44.95423889,89908,42.70652676,15738.67099,875.5307617,20.50110054,108c,070801030409
1059,F070801030409_56,5253.854338,45153.0242,11.15279675,457.264679,63,2290.561523,37.07383316,0.004875313,20.1525093,40304,19.14488385,7055.479591,2747.826172,143.5279694,108c,070801030409
1060,F070801030409_57,3733.586299,31776.59017,7.848817825,321.8015442,55,1407.336426,18.87909898,0.002482655,87.16484549,174329,82.80660294,30516.78463,1729.137939,20.8816433,108c,070801030409
1061,F070801030409_79,2317.699201,20141.25111,4.974888802,203.9704437,67,1086.615234,16.09037563,0.00211593,60.52601039,121052,57.4997108,21190.41511,1290.585693,22.44508171,108c,070801030409
1062,F070801030601_102,3833.450885,33474.98573,8.268321037,339.0011597,52,1401.645752,29.93554044,0.003936608,92.22135949,184443,87.61029243,32287.09222,1740.646973,19.86806488,105,070801030601
1063,F070801030601_104,7622.632805,67043.29325,16.55969429,678.9474487,81,4372.752441,49.78050661,0.006546277,9.399722815,18800,8.929736465,3290.883031,5051.699707,565.7165527,105,070801030601
1064,F070801030601_117,2390.936315,20547.45828,5.075222015,208.0841064,58,959.6229858,13.91085407,0.001829316,22.91069394,45822,21.76515973,8021.131988,1167.707031,53.65028381,105,070801030601
1065,F070801030601_118,2248.700088,19511.86945,4.819431782,197.5967102,36,565.6085205,18.29315564,0.002405601,13.60542019,27210,12.92514934,4763.315784,763.2052002,59.04807663,105,070801030601
1066,F070801030601_128,5972.069761,51981.5273,12.83943748,526.4169312,30,1255.697021,33.30683386,0.004379942,146.1474948,292296,138.8401189,51166.86176,1782.114014,12.83572769,105,070801030601
1067,F070801030601_134,3050.385004,27103.47356,6.694558144,274.4768982,56,1222.158569,28.4817462,0.00374543,14.75898957,29518,14.02104044,5167.185419,1496.635498,106.7421112,104,070801030601
1068,F070801030601_140,1395.101835,11970.34663,2.956675529,121.2236938,25,240.9690704,8.615428127,0.001132953,37.21467716,74429,35.35394388,13029.01765,362.192749,10.24476242,104,070801030601
1069,F070801030601_147,3907.91079,33891.88233,8.371294975,343.2230835,62,1692.006104,27.90411639,0.00366947,12.4564453,24912,11.83362313,4361.054743,2035.229248,171.9869995,105,070801030601
1070,F070801030601_185,6723.540196,58082.18891,14.34630108,588.1983643,30,1403.068237,40.46636602,0.005321441,29.30526135,58610,27.83999899,10259.89744,1991.266602,71.525383,104,070801030601
1071,F070801030601_19,6550.784581,57606.48071,14.22880077,583.3808594,61,2829.539063,43.40847349,0.005708336,108.7954224,217591,103.3556542,38089.74319,3412.919922,33.02112579,105,070801030601
1072,F070801030601_192,5260.317158,46265.12314,11.42748547,468.5269165,42,1564.651123,53.34871712,0.007015506,34.14998826,68299,32.4424883,11956.05656,2033.177979,62.67022324,104,070801030601
1073,F070801030601_193,7496.74467,65732.35854,16.23589325,665.6716309,25,1323.225342,49.54777336,0.006515672,204.5301156,409060,194.3036084,71606.8666,1988.896973,10.23602676,104,070801030601
1074,F070801030601_194,2748.143996,23551.74311,5.817280769,238.5085144,47,891.3237305,15.45708466,0.00203265,11.17339325,22347,10.61472321,3911.852563,1129.832275,106.4401093,104,070801030601
1075,F070801030601_195,2034.821122,17290.74457,4.270813942,175.1033783,39,542.991272,11.38705454,0.00149743,8.375969019,16752,7.957170568,2932.462531,718.0946655,90.24497223,104,070801030601
1076,F070801030601_196,7434.505135,65789.90975,16.25010681,666.2543945,39,2066.038818,45.42730975,0.005973819,180.6537501,361308,171.6210561,63247.64716,2732.293213,15.92050076,105,070801030601
1077,F070801030601_198,10464.79795,93135.42698,23.00444984,943.1824341,59,4424.675781,58.82982469,0.007736288,152.4389321,304879,144.8169879,53369.52214,5367.858398,37.0664978,105,070801030601
1078,F070801030601_199,9971.463944,87760.7637,21.67690849,888.7532349,63,4452.003418,67.46310833,0.008871589,130.3547584,260710,123.8370216,45637.75813,5340.756836,43.12730408,105,070801030601
1079,F070801030601_205,3224.507369,29721.32729,7.341167927,300.9878845,73,1747.051147,20.60474238,0.002709582,37.21052861,74421,35.35000175,13027.56485,2048.039063,57.93603897,105,070801030601
1080,F070801030601_206,3100.269509,27036.9289,6.678121567,273.8029785,46,1001.451111,20.17361832,0.002652888,,,,,1275.25415,,104,070801030601
1081,F070801030601_229,6022.647962,51662.2511,12.76057625,523.1836548,55,2287.971436,49.64396399,0.006528321,110.3033743,220607,104.7882044,38617.68207,2811.155029,26.82701874,105,070801030601
1082,F070801030601_235,9336.068829,81690.89447,20.17765045,827.2836914,80,5262.331055,61.4735565,0.008083946,22.6924224,45385,21.55780127,7944.714008,6089.614746,282.4784851,105,070801030601
1083,F070801030601_238,4234.915788,36624.91989,9.046355247,370.9005737,47,1386.08252,27.62269866,0.003632463,20.05377948,40107,19.0510906,7020.913889,1756.983154,92.22480774,105,070801030601
1084,F070801030601_246,4022.942369,34682.0563,8.566468239,351.2251892,48,1340.480957,29.6994828,0.003905566,18.78704047,37574,17.84768802,6577.422959,1691.706177,94.78572845,104,070801030601
1085,F070801030601_262,6765.867099,59779.03132,14.76542091,605.3822632,44,2117.951904,33.06730628,0.004348444,126.3096123,252619,119.9941349,44221.53598,2723.334229,22.69556046,105,070801030601
