OBJECTID,FacilityID,Name,Total_TruckTravelTime,Total_Kilometers,Shape_Length
2723,1,F070801030406_392 - Go To Location 1,27.07395597,36.67440344,0.381283597
2724,1,F070801030406_393 - Go To Location 1,24.51049113,33.36950881,0.352449012
2725,1,F070801030406_394 - Go To Location 1,25.31779304,34.14318255,0.36176356
2726,1,F070801030406_395 - Go To Location 1,24.43023388,33.22257199,0.349391766
2727,1,F070801030406_397 - Go To Location 1,22.90181127,31.81060072,0.333679694
2728,1,F070801030406_399 - Go To Location 1,24.97780864,33.82239113,0.357901376
2729,1,F070801030406_401 - Go To Location 1,28.39114054,38.856116,0.404952532
2730,1,F070801030406_405 - Go To Location 1,31.06100069,37.74149819,0.393174951
2731,1,F070801030406_406 - Go To Location 1,30.06235504,36.90447704,0.385638953
2732,1,F070801030406_408 - Go To Location 1,37.02729162,39.77854849,0.419782262
2733,1,F070801030406_412 - Go To Location 1,35.01551354,39.32432556,0.414547536
2734,1,F070801030406_414 - Go To Location 1,31.15837715,37.86103494,0.395931444
2735,1,F070801030406_416 - Go To Location 1,28.62311913,34.75111701,0.36172719
2736,1,F070801030406_418 - Go To Location 1,28.38703417,35.51276283,0.37131408
2737,1,F070801030406_419 - Go To Location 1,34.92254154,34.35012929,0.358126288
2738,1,F070801030406_420 - Go To Location 1,32.43055217,33.85171375,0.352123397
2739,1,F070801030406_421 - Go To Location 1,29.21834878,38.07590506,0.399199076
2740,1,F070801030406_423 - Go To Location 1,31.62363859,38.55691077,0.404993031
2741,1,F070801030406_424 - Go To Location 1,22.13173957,29.01868378,0.300353788
2742,1,F070801030406_425 - Go To Location 1,22.08885254,28.98008832,0.299889111
2743,1,F070801030406_428 - Go To Location 1,21.47166038,28.42465671,0.293200201
2744,1,F070801030406_430 - Go To Location 1,24.13257136,28.87700171,0.297619589
2745,1,F070801030406_431 - Go To Location 1,20.46035009,27.44096434,0.28261789
2746,1,F070801030406_433 - Go To Location 1,21.25325787,24.54618765,0.253550673
2747,1,F070801030406_435 - Go To Location 1,18.33950202,22.23444888,0.226270888
2748,1,F070801030406_436 - Go To Location 1,22.99979221,29.33181693,0.301336301
2749,1,F070801030406_437 - Go To Location 1,27.17752716,29.48601636,0.304949089
2750,1,F070801030406_438 - Go To Location 1,23.95654009,28.8417941,0.297195852
2751,1,F070801030406_440 - Go To Location 1,20.30560049,25.28957334,0.262492678
2752,1,F070801030406_441 - Go To Location 1,19.50567993,24.46297378,0.252547006
2753,1,F070801030406_442 - Go To Location 1,18.76020315,23.82073782,0.245569188
2754,1,F070801030406_443 - Go To Location 1,18.08523555,23.11549755,0.239217938
2755,1,F070801030406_445 - Go To Location 1,18.44600445,22.62196836,0.235396931
2756,1,F070801030406_446 - Go To Location 1,17.81604782,22.83425157,0.236685026
2757,1,F070801030406_448 - Go To Location 1,17.21475943,21.45174686,0.21921686
2758,1,F070801030406_453 - Go To Location 1,27.84013977,30.53171957,0.315727814
2759,1,F070801030406_455 - Go To Location 1,33.31763768,36.28922702,0.374601741
2760,1,F070801030406_458 - Go To Location 1,29.03725334,34.14933776,0.351572146
2761,1,F070801030406_459 - Go To Location 1,27.93590618,32.32440497,0.32886294
2762,1,F070801030406_460 - Go To Location 1,30.68578411,35.14264227,0.356128809
2763,1,F070801030406_461 - Go To Location 1,29.11244537,33.85107733,0.349796715
2764,1,F070801030406_462 - Go To Location 1,27.99454921,33.13531603,0.343706706
2765,1,F070801030406_463 - Go To Location 1,20.87692056,27.46478366,0.279392811
2766,1,F070801030406_464 - Go To Location 1,29.58243765,33.28207065,0.345262662
2767,1,F070801030406_466 - Go To Location 1,20.29703343,26.4522164,0.268579036
2768,1,F070801030406_467 - Go To Location 1,18.69513573,25.5381235,0.259742272
2769,1,F070801030406_468 - Go To Location 1,17.3318281,23.95335427,0.243602153
2770,1,F070801030406_472 - Go To Location 1,18.93508559,25.52388486,0.259416478
2771,1,F070801030406_473 - Go To Location 1,19.09661067,25.63217676,0.26069194
2772,1,F070801030406_474 - Go To Location 1,24.83177512,30.30888627,0.311323654
2773,1,F070801030406_479 - Go To Location 1,15.98657192,22.02370523,0.226229579
2774,1,F070801030406_480 - Go To Location 1,16.46447733,22.70924303,0.232401321
2775,1,F070801030406_482 - Go To Location 1,16.84295716,21.45539702,0.225078133
2776,1,F070801030406_484 - Go To Location 1,21.91068089,28.52633597,0.293355911
2777,1,F070801030406_485 - Go To Location 1,27.61939584,31.19590942,0.318775023
2778,1,F070801030406_486 - Go To Location 1,31.10624386,32.66753111,0.334703133
2779,1,F070801030406_488 - Go To Location 1,27.0381867,31.50443848,0.322180069
2780,1,F070801030406_489 - Go To Location 1,24.84271032,30.3511961,0.311875205
2781,1,F070801030406_492 - Go To Location 1,28.60294244,31.66729229,0.335726166
2782,1,F070801030406_493 - Go To Location 1,26.16434145,31.24878985,0.334507255
2783,1,F070801030406_497 - Go To Location 1,28.60970619,32.31993628,0.331500269
2784,1,F070801030406_498 - Go To Location 1,27.61089,32.01002048,0.328874928
2785,1,F070801030406_500 - Go To Location 1,17.23392272,17.76311804,0.181925711
2786,1,F070801030406_501 - Go To Location 1,27.14548919,31.81403225,0.326521738
2787,1,F070801030406_509 - Go To Location 1,15.57233511,16.93456128,0.173064961
2788,1,F070801030406_513 - Go To Location 1,33.8082835,39.07467581,0.410237689
2789,1,F070801030406_514 - Go To Location 1,18.75043654,22.5975487,0.229540028
2790,1,F070801030406_518 - Go To Location 1,24.75569967,34.79526851,0.362202143
2791,1,F070801030406_520 - Go To Location 1,18.39998186,23.4443429,0.242179458
2792,1,F070801030406_521 - Go To Location 1,19.23372662,23.82594229,0.246194711
2793,1,F070801030406_522 - Go To Location 1,20.74246187,14.76164938,0.141928572
2794,1,F070801030406_524 - Go To Location 1,20.25847533,27.22331054,0.280033476
2795,1,F070801030406_528 - Go To Location 1,28.35758672,35.28979976,0.368726342
2796,1,F070801030406_529 - Go To Location 1,28.12013961,35.11903142,0.36663561
2797,1,F070801030406_530 - Go To Location 1,31.62363859,38.55691077,0.404993031
2798,1,F070801030406_532 - Go To Location 1,23.60893121,29.04799704,0.298762776
2799,1,F070801030406_533 - Go To Location 1,27.30260407,31.71595952,0.324727654
2800,1,F070801030406_535 - Go To Location 1,29.95720745,32.94549109,0.336472526
2801,1,F070801030406_536 - Go To Location 1,28.70882403,32.40454161,0.331528779
2802,1,F070801030406_537 - Go To Location 1,28.34080974,32.56600797,0.334319597
2803,1,F070801030406_538 - Go To Location 1,18.32027103,22.26750113,0.234639365
2804,1,F070801030406_540 - Go To Location 1,26.95274568,31.77554088,0.326104095
2805,1,F070801030406_541 - Go To Location 1,30.6877398,33.08690955,0.3480897
2806,1,F070801030406_543 - Go To Location 1,26.31210733,31.0109593,0.318686617
2807,1,F070801030406_545 - Go To Location 1,31.99641592,33.51934744,0.35256387
2808,1,F070801030406_548 - Go To Location 1,18.97787874,23.80936067,0.244076363
2809,1,F070801030406_550 - Go To Location 1,18.82408716,23.76322113,0.243538006
2810,1,F070801030406_558 - Go To Location 1,14.7226577,20.17987936,0.208070952
2811,1,F070801030406_560 - Go To Location 1,17.85240492,21.85129262,0.222821258
2812,1,F070801030406_561 - Go To Location 1,18.72236577,22.5717468,0.22930772
2813,1,F070801030406_562 - Go To Location 1,32.45128401,37.513047,0.393091212
2814,1,F070801030406_563 - Go To Location 1,30.40875228,32.36529926,0.331664076
2815,1,F070801030406_564 - Go To Location 1,29.05194067,36.31412828,0.381065647
2816,1,F070801030406_565 - Go To Location 1,29.36374837,36.95350214,0.388435493
2817,1,F070801030406_566 - Go To Location 1,28.96289678,36.36224365,0.381408508
2818,1,F070801030406_571 - Go To Location 1,18.27489907,25.13434763,0.254880247
2819,1,F070801030406_572 - Go To Location 1,31.01155758,37.72889926,0.394339438
2820,1,F070801030406_573 - Go To Location 1,18.35150872,25.13263508,0.25480982
2821,1,F070801030406_575 - Go To Location 1,16.1884554,20.80935349,0.213420608
2822,1,F070801030406_576 - Go To Location 1,15.24494026,20.21878008,0.208102221
2823,1,F070801030406_578 - Go To Location 1,21.29063267,28.26174391,0.291240163
2824,1,F070801030406_580 - Go To Location 1,31.2242472,33.82140496,0.356328625
2825,1,F070801030406_581 - Go To Location 1,19.46580489,26.36892929,0.269746042
2826,1,F070801030406_582 - Go To Location 1,20.07597898,26.74774031,0.271284131
2827,1,F070801030406_589 - Go To Location 1,30.1896788,35.04043646,0.360823334
2828,1,F070801030406_590 - Go To Location 1,28.89633857,33.07526869,0.339364723
2829,1,F070801030406_591 - Go To Location 1,19.53103813,24.63856903,0.252934568
2830,1,F070801030406_597 - Go To Location 1,17.74350559,23.73342062,0.242178067
2831,1,F070801030406_598 - Go To Location 1,18.51763164,25.34675366,0.257438026
2832,1,F070801030406_602 - Go To Location 1,20.80041628,24.67148264,0.253813909
2833,1,F070801030406_604 - Go To Location 1,27.51503904,31.22335842,0.321947211
2834,1,F070801030406_607 - Go To Location 1,30.00320362,31.51865698,0.324138259
2835,1,F070801030406_608 - Go To Location 1,26.84397574,31.00393607,0.318944114
2836,1,F070801030406_610 - Go To Location 1,15.8453845,17.02783473,0.171818288
2837,1,F070801030406_611 - Go To Location 1,14.70318061,16.45491664,0.166068508
2838,1,F070801030406_633 - Go To Location 1,31.45384615,37.29692165,0.390488139
2839,1,F070801030406_638 - Go To Location 1,32.16059264,39.17743557,0.412777293
2840,1,F070801030406_640 - Go To Location 1,36.94137013,42.70138267,0.440244026
2841,1,F070801030406_648 - Go To Location 1,29.85638066,34.86381202,0.358008793
2842,1,F070801030406_654 - Go To Location 1,23.64043992,33.25837546,0.344636238
2843,1,F070801030406_655 - Go To Location 1,23.88023039,32.78236319,0.341387031
2844,1,F070801030406_656 - Go To Location 1,23.6171193,33.22403801,0.344326499
2845,1,F070801030406_662 - Go To Location 1,25.79912834,36.20987983,0.37923944
2846,1,F070801030406_665 - Go To Location 1,36.47193273,39.65159537,0.418306543
2847,1,F070801030406_672 - Go To Location 1,29.68098398,34.73810916,0.356876837
2848,1,F070801030406_674 - Go To Location 1,24.7930695,34.84594061,0.362812388
2849,1,F070801030406_675 - Go To Location 1,25.36589384,35.62257093,0.372165822
2850,1,F070801030406_677 - Go To Location 1,26.4161906,36.41108643,0.378021013
2851,1,F070801030406_678 - Go To Location 1,26.65442776,36.64002304,0.380082088
2852,1,F070801030406_680 - Go To Location 1,28.43970952,37.92019413,0.397323461
2853,1,F070801030406_687 - Go To Location 1,24.56264649,33.33291583,0.35038532
2854,1,F070801030406_690 - Go To Location 1,18.94656885,25.73839036,0.261193593
2855,1,F070801030406_693 - Go To Location 1,19.84112278,26.54629222,0.269370673
2856,1,F070801030406_696 - Go To Location 1,21.15468558,28.20010185,0.289460319
2857,1,F070801030406_697 - Go To Location 1,19.94571582,26.88620215,0.275974314
2858,1,F070801030406_698 - Go To Location 1,23.40556713,32.29875604,0.339556146
2859,1,F070801030406_706 - Go To Location 1,24.3346057,33.19905639,0.350396871
2860,1,F070801030406_712 - Go To Location 1,27.0449887,34.04739537,0.358157762
2861,1,F070801030406_717 - Go To Location 1,24.92156883,33.76788854,0.35724522
2862,1,F070801030406_718 - Go To Location 1,29.60484753,35.88040659,0.380169212
2863,1,F070801030406_719 - Go To Location 1,26.11985347,34.88589605,0.36932902
2864,1,F070801030406_721 - Go To Location 1,23.7871649,28.80791776,0.296788138
2865,1,F070801030406_722 - Go To Location 1,21.31723568,28.38798377,0.291147824
2866,1,F070801030406_726 - Go To Location 1,19.22938225,24.21922272,0.249614215
2867,1,F070801030406_731 - Go To Location 1,19.64590207,26.39906785,0.268144852
2868,1,F070801030406_737 - Go To Location 1,18.4086606,25.17095165,0.255261481
2869,1,F070801030406_738 - Go To Location 1,30.30613872,35.30882134,0.359390843
2870,1,F070801030406_739 - Go To Location 1,28.48485813,32.78726377,0.33297995
2871,1,F070801030406_742 - Go To Location 1,30.79926009,32.53451119,0.333370074
2872,1,F070801030406_745 - Go To Location 1,27.8631953,32.17590415,0.330263083
2873,1,F070801030406_747 - Go To Location 1,29.95720745,32.94549109,0.336472526
2874,1,F070801030406_756 - Go To Location 1,30.6877398,33.08690955,0.3480897
2875,1,F070801030406_760 - Go To Location 1,20.09085939,26.2987549,0.268553019
2876,1,F070801030406_770 - Go To Location 1,25.58106579,30.38838549,0.324612299
2877,1,F070801030406_775 - Go To Location 1,19.86345695,26.14629658,0.266755997
2878,1,F070801030406_776 - Go To Location 1,24.63118979,29.27583617,0.301982981
2879,1,F070801030406_779 - Go To Location 1,28.80275137,31.22345282,0.33162693
2880,1,F070801030406_780 - Go To Location 1,28.80275137,31.22345282,0.33162693
2881,1,F070801030406_781 - Go To Location 1,24.95756503,29.79283999,0.307719641
2882,1,F070801030406_782 - Go To Location 1,24.39317007,29.08053519,0.300029631
2883,1,F070801030406_784 - Go To Location 1,26.54771109,30.65286185,0.316168939
2884,1,F070801030406_787 - Go To Location 1,29.94502009,30.95267501,0.320598787
2885,1,F070801030406_788 - Go To Location 1,25.00772228,29.86164514,0.310407245
2886,1,F070801030406_798 - Go To Location 1,15.91818536,21.48621051,0.22195018
2887,1,F070801030406_803 - Go To Location 1,15.14177338,20.79817225,0.214497822
2888,1,F070801030406_810 - Go To Location 1,18.45317605,22.77854879,0.238578958
2889,1,F070801030406_820 - Go To Location 1,29.07338848,33.24879779,0.351024797
2890,1,F070801030406_823 - Go To Location 1,15.20481762,16.84632747,0.169659499
2891,1,F070801030406_824 - Go To Location 1,18.39291026,14.2916902,0.136728364
2892,1,F070801030406_832 - Go To Location 1,23.70059414,32.58464651,0.342999626
2893,1,F070801030406_835 - Go To Location 1,25.80147176,36.21305665,0.379277697
2894,1,F070801030406_836 - Go To Location 1,27.07395597,36.67440344,0.381283597
2895,1,F070801030406_837 - Go To Location 1,24.30962338,33.14151947,0.348661517
2896,1,F070801030406_838 - Go To Location 1,22.23335178,28.48489307,0.292900184
2897,1,F070801030406_840 - Go To Location 1,25.47832841,29.1461635,0.300858943
2898,1,F070801030406_842 - Go To Location 1,22.39064457,29.25168094,0.303158997
2899,1,F070801030406_844 - Go To Location 1,18.25384367,25.11610123,0.254660525
2900,1,F070801030406_846 - Go To Location 1,18.58415558,22.44470774,0.228163925
2901,1,F070801030406_849 - Go To Location 1,24.7115633,30.15792815,0.309650587
2902,1,F070801030406_851 - Go To Location 1,25.687293,30.30361902,0.315423672
2903,1,F070801030406_855 - Go To Location 1,16.29965794,21.65151907,0.223900369
2904,1,F070801030406_856 - Go To Location 1,17.32798039,21.52261513,0.219856303
2905,1,F070801030406_857 - Go To Location 1,17.33853733,21.52922303,0.219915926
2906,1,F070801030406_867 - Go To Location 1,20.31459131,26.96455463,0.273909811
2907,1,F070801030406_868 - Go To Location 1,19.50690616,25.9072528,0.263933303
2908,1,F070801030406_869 - Go To Location 1,19.69235936,26.03158693,0.265398893
2909,1,F070801030406_872 - Go To Location 1,25.94109417,31.90464468,0.329393875
2910,1,F070801030407_1 - Go To Location 1,11.98966599,9.752874237,0.094821962
2911,1,F070801030407_4 - Go To Location 1,12.05390523,9.818341415,0.095609232
2912,1,F070801030407_5 - Go To Location 1,9.149296291,9.128778243,0.089839371
2913,1,F070801030407_6 - Go To Location 1,8.831168027,8.876872943,0.086912115
2914,1,F070801030407_7 - Go To Location 1,6.190931349,6.542140612,0.063561884
2915,1,F070801030407_11 - Go To Location 1,7.030184875,8.157003577,0.085334749
2916,1,F070801030407_12 - Go To Location 1,6.246410857,7.437804395,0.076688214
2917,1,F070801030407_13 - Go To Location 1,6.741792263,7.892386031,0.082153381
2918,1,F070801030407_14 - Go To Location 1,6.190313996,7.386332841,0.076069416
2919,1,F070801030407_17 - Go To Location 1,7.092990709,8.214631703,0.086027571
2920,1,F070801030407_18 - Go To Location 1,5.197828902,5.55283023,0.053385
2921,1,F070801030407_19 - Go To Location 1,4.63540621,4.835459962,0.047137758
2922,1,F070801030407_26 - Go To Location 1,16.48351299,19.48922061,0.213443566
2923,1,F070801030407_28 - Go To Location 1,17.98475135,20.91357425,0.230571006
2924,1,F070801030407_32 - Go To Location 1,9.512560005,9.477134807,0.094027855
2925,1,F070801030407_33 - Go To Location 1,15.14136423,18.38354154,0.201268539
2926,1,F070801030407_36 - Go To Location 1,15.55545172,18.8046244,0.203905632
2927,1,F070801030407_37 - Go To Location 1,15.29825569,18.23683859,0.199244396
2928,1,F070801030407_42 - Go To Location 1,14.05465488,15.80482228,0.167674049
2929,1,F070801030407_46 - Go To Location 1,14.01896257,17.43986268,0.190879853
2930,1,F070801030407_48 - Go To Location 1,15.47961078,18.72791254,0.203212449
2931,1,F070801030407_51 - Go To Location 1,4.550445657,5.842833523,0.059855736
2932,1,F070801030407_52 - Go To Location 1,4.243405115,5.190017089,0.053362823
2933,1,F070801030407_55 - Go To Location 1,11.88928332,14.43132579,0.155586505
2934,1,F070801030407_56 - Go To Location 1,12.22369824,14.75597074,0.159224317
2935,1,F070801030407_59 - Go To Location 1,7.708415285,7.934944541,0.076652237
2936,1,F070801030407_60 - Go To Location 1,8.564465186,8.905682726,0.084635341
2937,1,F070801030407_61 - Go To Location 1,9.964888993,8.961220813,0.084287738
2938,1,F070801030407_62 - Go To Location 1,10.09247553,8.993008019,0.084358484
2939,1,F070801030407_63 - Go To Location 1,10.25804028,9.024736925,0.085021567
2940,1,F070801030407_66 - Go To Location 1,12.31379294,8.994686566,0.086482712
2941,1,F070801030407_67 - Go To Location 1,8.691880478,8.968003717,0.085028006
2942,1,F070801030407_69 - Go To Location 1,11.21930653,9.962455222,0.094693995
2943,1,F070801030407_71 - Go To Location 1,7.293293309,7.613586691,0.072788877
2944,1,F070801030407_72 - Go To Location 1,8.659057971,7.985992834,0.076531537
2945,1,F070801030407_73 - Go To Location 1,9.852705401,8.24459595,0.078939101
2946,1,F070801030407_75 - Go To Location 1,7.765164132,8.221643102,0.077413705
2947,1,F070801030407_79 - Go To Location 1,14.23565121,16.72575964,0.179848911
2948,1,F070801030407_81 - Go To Location 1,14.58451853,17.06295194,0.183377421
2949,1,F070801030407_84 - Go To Location 1,16.52285927,19.19563359,0.20955941
2950,1,F070801030407_86 - Go To Location 1,13.49250623,16.67169074,0.182572284
2951,1,F070801030407_88 - Go To Location 1,9.573333456,9.233832612,0.0884358
2952,1,F070801030407_89 - Go To Location 1,7.441556898,7.885191109,0.074384998
2953,1,F070801030407_90 - Go To Location 1,9.266334832,9.155979266,0.087645272
2954,1,F070801030407_101 - Go To Location 1,11.95495606,14.49507122,0.156300651
2955,1,F070801030407_103 - Go To Location 1,12.40284681,14.9298618,0.16117261
2956,1,F070801030407_107 - Go To Location 1,5.309256354,6.150338547,0.062805786
2957,1,F070801030407_110 - Go To Location 1,7.570159627,7.050124421,0.068032453
2958,1,F070801030407_119 - Go To Location 1,14.89437838,10.31536032,0.098656776
2959,1,F070801030407_121 - Go To Location 1,12.54651415,9.806682215,0.093058964
2960,1,F070801030407_123 - Go To Location 1,14.89437838,10.31536032,0.098656776
2961,1,F070801030407_125 - Go To Location 1,17.0854238,19.74201186,0.216128807
2962,1,F070801030407_126 - Go To Location 1,13.86978817,16.91923071,0.185232984
2963,1,F070801030407_127 - Go To Location 1,13.98817528,17.39555033,0.190430645
2964,1,F070801030407_131 - Go To Location 1,17.99577161,20.92464306,0.230704113
2965,1,F070801030407_132 - Go To Location 1,19.07175174,21.48449981,0.236862949
2966,1,F070801030407_134 - Go To Location 1,17.40888792,20.33517359,0.223615551
2967,1,F070801030407_142 - Go To Location 1,16.06471766,17.25461295,0.176513047
2968,1,F070801030407_144 - Go To Location 1,16.02452163,17.19367986,0.182242542
2969,1,F070801030407_146 - Go To Location 1,13.89356529,15.84561826,0.163656145
2970,1,F070801030407_148 - Go To Location 1,14.14030604,16.04997591,0.166089434
2971,1,F070801030407_150 - Go To Location 1,12.62417539,17.0842113,0.179583007
2972,1,F070801030407_151 - Go To Location 1,12.81668471,17.36818451,0.182142231
2973,1,F070801030407_153 - Go To Location 1,24.29116412,29.11362592,0.31224426
2974,1,F070801030407_154 - Go To Location 1,22.14587643,28.23753287,0.302719764
2975,1,F070801030407_156 - Go To Location 1,14.49269733,18.2610386,0.195341019
2976,1,F070801030407_157 - Go To Location 1,13.65734373,17.64670304,0.190259983
2977,1,F070801030407_159 - Go To Location 1,12.20356493,14.43659947,0.151384796
2978,1,F070801030407_161 - Go To Location 1,12.37227206,16.71264155,0.17623253
2979,1,F070801030407_166 - Go To Location 1,22.86420496,30.95606629,0.3289056
2980,1,F070801030407_167 - Go To Location 1,23.27088552,31.36045636,0.332546421
2981,1,F070801030407_168 - Go To Location 1,28.06101652,34.25059439,0.360244635
2982,1,F070801030407_172 - Go To Location 1,24.88449059,33.094709,0.353151623
2983,1,F070801030407_175 - Go To Location 1,21.62367235,29.73212588,0.316028755
2984,1,F070801030407_179 - Go To Location 1,19.88810105,27.47725864,0.293801658
2985,1,F070801030407_181 - Go To Location 1,24.4998966,29.24265821,0.315045709
2986,1,F070801030407_182 - Go To Location 1,24.29049017,29.11294963,0.312238171
2987,1,F070801030407_183 - Go To Location 1,19.45625566,24.39295882,0.255618433
2988,1,F070801030407_185 - Go To Location 1,18.52503771,22.63777594,0.235587148
2989,1,F070801030407_186 - Go To Location 1,24.78883676,29.50866555,0.318246941
2990,1,F070801030407_187 - Go To Location 1,25.04112889,29.74093357,0.321042142
2991,1,F070801030407_189 - Go To Location 1,25.39348511,30.01110971,0.324293575
2992,1,F070801030407_191 - Go To Location 1,24.38141287,29.13357839,0.313732999
2993,1,F070801030407_196 - Go To Location 1,17.6356048,22.71206069,0.241457869
2994,1,F070801030407_197 - Go To Location 1,17.7690834,22.79598854,0.242467768
2995,1,F070801030407_199 - Go To Location 1,23.51742793,27.62111786,0.300463815
2996,1,F070801030407_200 - Go To Location 1,23.36607437,27.48237534,0.29879445
2997,1,F070801030407_203 - Go To Location 1,23.53004784,27.6864255,0.299368681
2998,1,F070801030407_205 - Go To Location 1,16.82689137,21.80072785,0.227377574
2999,1,F070801030407_206 - Go To Location 1,16.28844891,21.28115971,0.221769963
3000,1,F070801030407_208 - Go To Location 1,23.13119038,27.27092005,0.295627273
3001,1,F070801030407_213 - Go To Location 1,27.74653791,29.5998229,0.306318669
3002,1,F070801030407_216 - Go To Location 1,23.98669024,32.22719188,0.346060702
3003,1,F070801030407_218 - Go To Location 1,24.32481349,32.48775869,0.347686815
3004,1,F070801030407_220 - Go To Location 1,20.07207576,25.04453558,0.261485272
3005,1,F070801030407_222 - Go To Location 1,18.69080342,23.62655398,0.247486077
3006,1,F070801030407_231 - Go To Location 1,15.75796189,20.79188553,0.215882259
3007,1,F070801030407_232 - Go To Location 1,15.48706188,20.01425238,0.210947295
3008,1,F070801030407_233 - Go To Location 1,15.77863283,20.3189208,0.21369107
3009,1,F070801030407_234 - Go To Location 1,16.05860949,20.61147409,0.21632574
3010,1,F070801030407_235 - Go To Location 1,16.21242608,20.77220017,0.217772728
3011,1,F070801030407_237 - Go To Location 1,17.13337621,21.99964978,0.230415593
3012,1,F070801030407_241 - Go To Location 1,17.13586703,22.00199971,0.230443871
3013,1,F070801030407_242 - Go To Location 1,17.98412529,22.80227724,0.240074025
3014,1,F070801030407_243 - Go To Location 1,17.77377499,22.60382515,0.237686009
3015,1,F070801030407_244 - Go To Location 1,16.61595716,21.96057154,0.233117616
3016,1,F070801030407_246 - Go To Location 1,16.29854645,21.57968995,0.229688483
3017,1,F070801030407_248 - Go To Location 1,14.68571706,19.35098126,0.204690684
3018,1,F070801030407_249 - Go To Location 1,17.0228941,21.21602229,0.225770716
3019,1,F070801030407_251 - Go To Location 1,17.11718993,21.27257317,0.226451008
3020,1,F070801030407_257 - Go To Location 1,12.10112152,16.31268124,0.172626054
3021,1,F070801030407_259 - Go To Location 1,13.54947524,15.05980962,0.155366098
3022,1,F070801030407_260 - Go To Location 1,12.20806606,14.22797434,0.146095535
3023,1,F070801030407_262 - Go To Location 1,12.72598015,17.2343783,0.180937076
3024,1,F070801030407_265 - Go To Location 1,17.14315917,21.6777426,0.227641531
3025,1,F070801030407_267 - Go To Location 1,14.22170216,19.44084945,0.200895175
3026,1,F070801030407_269 - Go To Location 1,14.88525103,20.41974225,0.210568712
3027,1,F070801030407_272 - Go To Location 1,13.91452843,18.65732151,0.194990412
3028,1,F070801030407_277 - Go To Location 1,16.08881303,20.69131648,0.218180248
3029,1,F070801030407_278 - Go To Location 1,16.13731655,20.68492576,0.219381245
3030,1,F070801030407_281 - Go To Location 1,14.84311969,19.56779753,0.205943176
3031,1,F070801030407_282 - Go To Location 1,14.64399288,19.36690535,0.203526553
3032,1,F070801030407_285 - Go To Location 1,16.24964172,20.92625163,0.220299871
3033,1,F070801030407_286 - Go To Location 1,14.58644989,15.77672595,0.163223493
3034,1,F070801030407_287 - Go To Location 1,14.54811082,15.74861096,0.162933676
3035,1,F070801030407_289 - Go To Location 1,14.6630609,15.57662512,0.160910913
3036,1,F070801030407_290 - Go To Location 1,13.05249489,14.74869412,0.151882202
3037,1,F070801030407_291 - Go To Location 1,12.98593352,14.70764884,0.151435797
3038,1,F070801030407_294 - Go To Location 1,12.65961388,14.50642277,0.149201101
3039,1,F070801030407_295 - Go To Location 1,13.00117153,16.9759456,0.182192749
3040,1,F070801030407_296 - Go To Location 1,14.46455533,18.23664585,0.195100765
3041,1,F070801030407_299 - Go To Location 1,13.197195,17.18342041,0.184688092
3042,1,F070801030407_300 - Go To Location 1,12.87974309,16.84745334,0.180647345
3043,1,F070801030407_302 - Go To Location 1,11.98143493,14.01657564,0.147377419
3044,1,F070801030407_303 - Go To Location 1,13.89198185,17.78599442,0.191142611
3045,1,F070801030407_307 - Go To Location 1,12.02514393,14.25085878,0.14915088
3046,1,F070801030407_310 - Go To Location 1,11.13039785,13.35948153,0.138429943
3047,1,F070801030407_312 - Go To Location 1,10.94883756,13.2315086,0.136890784
3048,1,F070801030407_315 - Go To Location 1,11.64367819,13.85374349,0.144374662
3049,1,F070801030407_316 - Go To Location 1,9.01173969,11.45584263,0.120413275
3050,1,F070801030407_318 - Go To Location 1,8.474263576,11.06346551,0.115695554
3051,1,F070801030407_321 - Go To Location 1,11.39715572,12.85826933,0.136410113
3052,1,F070801030407_322 - Go To Location 1,14.12035651,13.4028604,0.141313176
3053,1,F070801030407_328 - Go To Location 1,7.712551064,10.22760503,0.107937624
3054,1,F070801030407_330 - Go To Location 1,8.130827252,10.69295739,0.112127695
3055,1,F070801030407_332 - Go To Location 1,7.832941398,10.36154506,0.109143631
3056,1,F070801030407_333 - Go To Location 1,8.574471994,11.16033415,0.116860313
3057,1,F070801030407_335 - Go To Location 1,14.30738345,16.0395403,0.163552663
3058,1,F070801030407_337 - Go To Location 1,17.33049529,18.12408624,0.186360347
3059,1,F070801030407_341 - Go To Location 1,14.22260587,16.02658008,0.164642729
3060,1,F070801030407_342 - Go To Location 1,13.4130025,15.4309446,0.158677783
3061,1,F070801030407_344 - Go To Location 1,11.96289233,14.07678716,0.144409309
3062,1,F070801030407_345 - Go To Location 1,11.37927337,13.66113794,0.140169241
3063,1,F070801030407_349 - Go To Location 1,17.83725447,18.51256314,0.190928665
3064,1,F070801030407_350 - Go To Location 1,17.67960553,18.39171092,0.189495298
3065,1,F070801030407_354 - Go To Location 1,14.90680041,16.65042987,0.172866667
3066,1,F070801030407_355 - Go To Location 1,14.49553315,16.32825261,0.16923002
3067,1,F070801030407_364 - Go To Location 1,14.74081969,16.21776892,0.167652163
3068,1,F070801030407_365 - Go To Location 1,14.74081969,16.21776892,0.167652163
3069,1,F070801030407_367 - Go To Location 1,12.24167914,14.40101882,0.147189182
3070,1,F070801030407_368 - Go To Location 1,13.07510243,15.12699779,0.155021478
3071,1,F070801030407_370 - Go To Location 1,12.79522121,14.44384712,0.150341275
